,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1548334,123230,53,33,80,Washington,King,Seattle,2015-04-24,Parts per billion,8.56,14.4,23,13,Parts per million,0.033042,0.038,8,35,Parts per billion,0.31666700000000003,0.5,6,0.0,Parts per million,0.187857,0.238,20,,Apr,2015,201504
1548335,123231,53,33,80,Washington,King,Seattle,2015-04-24,Parts per billion,8.56,14.4,23,13,Parts per million,0.033042,0.038,8,35,Parts per billion,0.31666700000000003,0.5,6,0.0,Parts per million,0.2,0.2,0,2.0,Apr,2015,201504
1548336,123232,53,33,80,Washington,King,Seattle,2015-04-24,Parts per billion,8.56,14.4,23,13,Parts per million,0.033042,0.038,8,35,Parts per billion,0.275,0.4,8,,Parts per million,0.187857,0.238,20,,Apr,2015,201504
1548337,123233,53,33,80,Washington,King,Seattle,2015-04-24,Parts per billion,8.56,14.4,23,13,Parts per million,0.033042,0.038,8,35,Parts per billion,0.275,0.4,8,,Parts per million,0.2,0.2,0,2.0,Apr,2015,201504
1548338,123234,53,33,80,Washington,King,Seattle,2015-04-25,Parts per billion,8.620833,25.6,20,24,Parts per million,0.028958,0.039,10,36,Parts per billion,0.468182,1.7,15,1.0,Parts per million,0.1915,0.322,22,,Apr,2015,201504
1548339,123235,53,33,80,Washington,King,Seattle,2015-04-25,Parts per billion,8.620833,25.6,20,24,Parts per million,0.028958,0.039,10,36,Parts per billion,0.468182,1.7,15,1.0,Parts per million,0.2,0.2,0,2.0,Apr,2015,201504
1548340,123236,53,33,80,Washington,King,Seattle,2015-04-25,Parts per billion,8.620833,25.6,20,24,Parts per million,0.028958,0.039,10,36,Parts per billion,0.442857,0.9,17,,Parts per million,0.1915,0.322,22,,Apr,2015,201504
1548341,123237,53,33,80,Washington,King,Seattle,2015-04-25,Parts per billion,8.620833,25.6,20,24,Parts per million,0.028958,0.039,10,36,Parts per billion,0.442857,0.9,17,,Parts per million,0.2,0.2,0,2.0,Apr,2015,201504
1548342,123238,53,33,80,Washington,King,Seattle,2015-04-26,Parts per billion,5.829167,12.7,1,11,Parts per million,0.0305,0.041,13,38,Parts per billion,0.3,0.6,9,0.0,Parts per million,0.195833,0.259,2,,Apr,2015,201504
1548343,123239,53,33,80,Washington,King,Seattle,2015-04-26,Parts per billion,5.829167,12.7,1,11,Parts per million,0.0305,0.041,13,38,Parts per billion,0.3,0.6,9,0.0,Parts per million,0.216667,0.3,1,3.0,Apr,2015,201504
