,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1558792,9148,13,89,2,Georgia,DeKalb,Not in a city,2016-01-01,Parts per billion,6.466667,8.7,4,8,Parts per million,0.016458,0.022,22,20,Parts per billion,0.1,0.1,0,0.0,Parts per million,0.220625,0.246,16,,Jan,2016,201601
1558793,9149,13,89,2,Georgia,DeKalb,Not in a city,2016-01-01,Parts per billion,6.466667,8.7,4,8,Parts per million,0.016458,0.022,22,20,Parts per billion,0.1,0.1,0,0.0,Parts per million,0.2,0.2,5,2.0,Jan,2016,201601
1558794,9150,13,89,2,Georgia,DeKalb,Not in a city,2016-01-01,Parts per billion,6.466667,8.7,4,8,Parts per million,0.016458,0.022,22,20,Parts per billion,0.1,0.1,2,,Parts per million,0.220625,0.246,16,,Jan,2016,201601
1558795,9151,13,89,2,Georgia,DeKalb,Not in a city,2016-01-01,Parts per billion,6.466667,8.7,4,8,Parts per million,0.016458,0.022,22,20,Parts per billion,0.1,0.1,2,,Parts per million,0.2,0.2,5,2.0,Jan,2016,201601
1558796,9152,13,89,2,Georgia,DeKalb,Not in a city,2016-01-02,Parts per billion,9.95,23.8,21,22,Parts per million,0.016958,0.024,9,22,Parts per billion,0.25,0.5,18,0.0,Parts per million,0.24125,0.435,20,,Jan,2016,201601
1558797,9153,13,89,2,Georgia,DeKalb,Not in a city,2016-01-02,Parts per billion,9.95,23.8,21,22,Parts per million,0.016958,0.024,9,22,Parts per billion,0.25,0.5,18,0.0,Parts per million,0.220833,0.3,19,3.0,Jan,2016,201601
1558798,9154,13,89,2,Georgia,DeKalb,Not in a city,2016-01-02,Parts per billion,9.95,23.8,21,22,Parts per million,0.016958,0.024,9,22,Parts per billion,0.225,0.4,20,,Parts per million,0.24125,0.435,20,,Jan,2016,201601
1558799,9155,13,89,2,Georgia,DeKalb,Not in a city,2016-01-02,Parts per billion,9.95,23.8,21,22,Parts per million,0.016958,0.024,9,22,Parts per billion,0.225,0.4,20,,Parts per million,0.220833,0.3,19,3.0,Jan,2016,201601
1558800,9156,13,89,2,Georgia,DeKalb,Not in a city,2016-01-03,Parts per billion,9.655,14.6,20,13,Parts per million,0.021083,0.028,10,26,Parts per billion,0.30454499999999995,0.5,1,0.0,Parts per million,0.220364,0.28600000000000003,20,,Jan,2016,201601
1558801,9157,13,89,2,Georgia,DeKalb,Not in a city,2016-01-03,Parts per billion,9.655,14.6,20,13,Parts per million,0.021083,0.028,10,26,Parts per billion,0.30454499999999995,0.5,1,0.0,Parts per million,0.225,0.3,0,3.0,Jan,2016,201601
1558802,9158,13,89,2,Georgia,DeKalb,Not in a city,2016-01-03,Parts per billion,9.655,14.6,20,13,Parts per million,0.021083,0.028,10,26,Parts per billion,0.257143,0.4,2,,Parts per million,0.220364,0.28600000000000003,20,,Jan,2016,201601
1558803,9159,13,89,2,Georgia,DeKalb,Not in a city,2016-01-03,Parts per billion,9.655,14.6,20,13,Parts per million,0.021083,0.028,10,26,Parts per billion,0.257143,0.4,2,,Parts per million,0.225,0.3,0,3.0,Jan,2016,201601
1558804,9160,13,89,2,Georgia,DeKalb,Not in a city,2016-01-04,Parts per billion,7.966667,14.7,23,13,Parts per million,0.018667,0.026,9,24,Parts per billion,0.2375,0.4,0,0.0,Parts per million,0.201636,0.267,23,,Jan,2016,201601
1558805,9161,13,89,2,Georgia,DeKalb,Not in a city,2016-01-04,Parts per billion,7.966667,14.7,23,13,Parts per million,0.018667,0.026,9,24,Parts per billion,0.2375,0.4,0,0.0,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1558806,9162,13,89,2,Georgia,DeKalb,Not in a city,2016-01-04,Parts per billion,7.966667,14.7,23,13,Parts per million,0.018667,0.026,9,24,Parts per billion,0.225,0.4,2,,Parts per million,0.201636,0.267,23,,Jan,2016,201601
1558807,9163,13,89,2,Georgia,DeKalb,Not in a city,2016-01-04,Parts per billion,7.966667,14.7,23,13,Parts per million,0.018667,0.026,9,24,Parts per billion,0.225,0.4,2,,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1558808,9164,13,89,2,Georgia,DeKalb,Not in a city,2016-01-05,Parts per billion,12.7125,25.5,6,24,Parts per million,0.019375,0.03,10,28,Parts per billion,0.236364,0.6,9,0.0,Parts per million,0.211727,0.33,1,,Jan,2016,201601
1558809,9165,13,89,2,Georgia,DeKalb,Not in a city,2016-01-05,Parts per billion,12.7125,25.5,6,24,Parts per million,0.019375,0.03,10,28,Parts per billion,0.236364,0.6,9,0.0,Parts per million,0.229167,0.3,2,3.0,Jan,2016,201601
1558810,9166,13,89,2,Georgia,DeKalb,Not in a city,2016-01-05,Parts per billion,12.7125,25.5,6,24,Parts per million,0.019375,0.03,10,28,Parts per billion,0.228571,0.5,11,,Parts per million,0.211727,0.33,1,,Jan,2016,201601
1558811,9167,13,89,2,Georgia,DeKalb,Not in a city,2016-01-05,Parts per billion,12.7125,25.5,6,24,Parts per million,0.019375,0.03,10,28,Parts per billion,0.228571,0.5,11,,Parts per million,0.229167,0.3,2,3.0,Jan,2016,201601
1558812,9168,13,89,2,Georgia,DeKalb,Not in a city,2016-01-06,Parts per billion,11.345833,23.3,7,22,Parts per million,0.01975,0.025,9,23,Parts per billion,0.45,0.7,14,0.0,Parts per million,0.209833,0.276,19,,Jan,2016,201601
1558813,9169,13,89,2,Georgia,DeKalb,Not in a city,2016-01-06,Parts per billion,11.345833,23.3,7,22,Parts per million,0.01975,0.025,9,23,Parts per billion,0.45,0.7,14,0.0,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1558814,9170,13,89,2,Georgia,DeKalb,Not in a city,2016-01-06,Parts per billion,11.345833,23.3,7,22,Parts per million,0.01975,0.025,9,23,Parts per billion,0.4,0.6,17,,Parts per million,0.209833,0.276,19,,Jan,2016,201601
1558815,9171,13,89,2,Georgia,DeKalb,Not in a city,2016-01-06,Parts per billion,11.345833,23.3,7,22,Parts per million,0.01975,0.025,9,23,Parts per billion,0.4,0.6,17,,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1558816,9172,13,89,2,Georgia,DeKalb,Not in a city,2016-01-07,Parts per billion,9.304167,16.1,19,15,Parts per million,0.022292,0.028,10,26,Parts per billion,0.375,0.6,0,0.0,Parts per million,0.216417,0.271,19,,Jan,2016,201601
1558817,9173,13,89,2,Georgia,DeKalb,Not in a city,2016-01-07,Parts per billion,9.304167,16.1,19,15,Parts per million,0.022292,0.028,10,26,Parts per billion,0.375,0.6,0,0.0,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1558818,9174,13,89,2,Georgia,DeKalb,Not in a city,2016-01-07,Parts per billion,9.304167,16.1,19,15,Parts per million,0.022292,0.028,10,26,Parts per billion,0.35,0.6,2,,Parts per million,0.216417,0.271,19,,Jan,2016,201601
1558819,9175,13,89,2,Georgia,DeKalb,Not in a city,2016-01-07,Parts per billion,9.304167,16.1,19,15,Parts per million,0.022292,0.028,10,26,Parts per billion,0.35,0.6,2,,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1558820,9176,13,89,2,Georgia,DeKalb,Not in a city,2016-01-08,Parts per billion,9.145833,16.8,17,15,Parts per million,0.010708,0.018000000000000002,0,17,Parts per billion,0.1,0.1,0,0.0,Parts per million,0.244636,0.33,17,,Jan,2016,201601
1558821,9177,13,89,2,Georgia,DeKalb,Not in a city,2016-01-08,Parts per billion,9.145833,16.8,17,15,Parts per million,0.010708,0.018000000000000002,0,17,Parts per billion,0.1,0.1,0,0.0,Parts per million,0.229167,0.3,17,3.0,Jan,2016,201601
1558822,9178,13,89,2,Georgia,DeKalb,Not in a city,2016-01-08,Parts per billion,9.145833,16.8,17,15,Parts per million,0.010708,0.018000000000000002,0,17,Parts per billion,0.1,0.1,2,,Parts per million,0.244636,0.33,17,,Jan,2016,201601
1558823,9179,13,89,2,Georgia,DeKalb,Not in a city,2016-01-08,Parts per billion,9.145833,16.8,17,15,Parts per million,0.010708,0.018000000000000002,0,17,Parts per billion,0.1,0.1,2,,Parts per million,0.229167,0.3,17,3.0,Jan,2016,201601
1558824,9180,13,89,2,Georgia,DeKalb,Not in a city,2016-01-09,Parts per billion,3.995833,7.6,0,7,Parts per million,0.011583,0.014,9,13,Parts per billion,0.1,0.1,0,0.0,Parts per million,0.210667,0.26,0,,Jan,2016,201601
1558825,9181,13,89,2,Georgia,DeKalb,Not in a city,2016-01-09,Parts per billion,3.995833,7.6,0,7,Parts per million,0.011583,0.014,9,13,Parts per billion,0.1,0.1,0,0.0,Parts per million,0.216667,0.3,0,3.0,Jan,2016,201601
1558826,9182,13,89,2,Georgia,DeKalb,Not in a city,2016-01-09,Parts per billion,3.995833,7.6,0,7,Parts per million,0.011583,0.014,9,13,Parts per billion,0.1,0.1,2,,Parts per million,0.210667,0.26,0,,Jan,2016,201601
1558827,9183,13,89,2,Georgia,DeKalb,Not in a city,2016-01-09,Parts per billion,3.995833,7.6,0,7,Parts per million,0.011583,0.014,9,13,Parts per billion,0.1,0.1,2,,Parts per million,0.216667,0.3,0,3.0,Jan,2016,201601
1558828,9184,13,89,2,Georgia,DeKalb,Not in a city,2016-01-10,Parts per billion,4.005,8.8,1,8,Parts per million,0.016916999999999998,0.022,20,20,Parts per billion,0.1,0.1,0,0.0,Parts per million,0.1975,0.285,1,,Jan,2016,201601
1558829,9185,13,89,2,Georgia,DeKalb,Not in a city,2016-01-10,Parts per billion,4.005,8.8,1,8,Parts per million,0.016916999999999998,0.022,20,20,Parts per billion,0.1,0.1,0,0.0,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1558830,9186,13,89,2,Georgia,DeKalb,Not in a city,2016-01-10,Parts per billion,4.005,8.8,1,8,Parts per million,0.016916999999999998,0.022,20,20,Parts per billion,0.1,0.1,2,,Parts per million,0.1975,0.285,1,,Jan,2016,201601
1558831,9187,13,89,2,Georgia,DeKalb,Not in a city,2016-01-10,Parts per billion,4.005,8.8,1,8,Parts per million,0.016916999999999998,0.022,20,20,Parts per billion,0.1,0.1,2,,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1558832,9188,13,89,2,Georgia,DeKalb,Not in a city,2016-01-11,Parts per billion,16.995832999999998,33.6,20,31,Parts per million,0.011792,0.021,10,19,Parts per billion,0.2875,0.9,20,0.0,Parts per million,0.310542,0.757,23,,Jan,2016,201601
1558833,9189,13,89,2,Georgia,DeKalb,Not in a city,2016-01-11,Parts per billion,16.995832999999998,33.6,20,31,Parts per million,0.011792,0.021,10,19,Parts per billion,0.2875,0.9,20,0.0,Parts per million,0.25,0.5,23,6.0,Jan,2016,201601
1558834,9190,13,89,2,Georgia,DeKalb,Not in a city,2016-01-11,Parts per billion,16.995832999999998,33.6,20,31,Parts per million,0.011792,0.021,10,19,Parts per billion,0.25,0.7,23,,Parts per million,0.310542,0.757,23,,Jan,2016,201601
1558835,9191,13,89,2,Georgia,DeKalb,Not in a city,2016-01-11,Parts per billion,16.995832999999998,33.6,20,31,Parts per million,0.011792,0.021,10,19,Parts per billion,0.25,0.7,23,,Parts per million,0.25,0.5,23,6.0,Jan,2016,201601
1558836,9192,13,89,2,Georgia,DeKalb,Not in a city,2016-01-12,Parts per billion,18.179167,29.2,20,27,Parts per million,0.015208,0.029,10,27,Parts per billion,0.929167,1.8,9,1.0,Parts per million,0.526364,1.186,6,,Jan,2016,201601
1558837,9193,13,89,2,Georgia,DeKalb,Not in a city,2016-01-12,Parts per billion,18.179167,29.2,20,27,Parts per million,0.015208,0.029,10,27,Parts per billion,0.929167,1.8,9,1.0,Parts per million,0.558333,1.0,8,11.0,Jan,2016,201601
1558838,9194,13,89,2,Georgia,DeKalb,Not in a city,2016-01-12,Parts per billion,18.179167,29.2,20,27,Parts per million,0.015208,0.029,10,27,Parts per billion,0.9,1.4,20,,Parts per million,0.526364,1.186,6,,Jan,2016,201601
1558839,9195,13,89,2,Georgia,DeKalb,Not in a city,2016-01-12,Parts per billion,18.179167,29.2,20,27,Parts per million,0.015208,0.029,10,27,Parts per billion,0.9,1.4,20,,Parts per million,0.558333,1.0,8,11.0,Jan,2016,201601
1558840,9196,13,89,2,Georgia,DeKalb,Not in a city,2016-01-13,Parts per billion,18.533333,37.1,20,35,Parts per million,0.015375,0.031,11,29,Parts per billion,0.375,0.9,22,0.0,Parts per million,0.280792,0.779,23,,Jan,2016,201601
1558841,9197,13,89,2,Georgia,DeKalb,Not in a city,2016-01-13,Parts per billion,18.533333,37.1,20,35,Parts per million,0.015375,0.031,11,29,Parts per billion,0.375,0.9,22,0.0,Parts per million,0.229167,0.4,23,5.0,Jan,2016,201601
1558842,9198,13,89,2,Georgia,DeKalb,Not in a city,2016-01-13,Parts per billion,18.533333,37.1,20,35,Parts per million,0.015375,0.031,11,29,Parts per billion,0.35,0.7,23,,Parts per million,0.280792,0.779,23,,Jan,2016,201601
1558843,9199,13,89,2,Georgia,DeKalb,Not in a city,2016-01-13,Parts per billion,18.533333,37.1,20,35,Parts per million,0.015375,0.031,11,29,Parts per billion,0.35,0.7,23,,Parts per million,0.229167,0.4,23,5.0,Jan,2016,201601
1558844,9200,13,89,2,Georgia,DeKalb,Not in a city,2016-01-14,Parts per billion,20.9875,34.5,9,32,Parts per million,0.016208,0.036000000000000004,11,33,Parts per billion,0.958333,1.7,7,1.0,Parts per million,0.60125,1.247,8,,Jan,2016,201601
1558845,9201,13,89,2,Georgia,DeKalb,Not in a city,2016-01-14,Parts per billion,20.9875,34.5,9,32,Parts per million,0.016208,0.036000000000000004,11,33,Parts per billion,0.958333,1.7,7,1.0,Parts per million,0.6125,1.0,8,11.0,Jan,2016,201601
1558846,9202,13,89,2,Georgia,DeKalb,Not in a city,2016-01-14,Parts per billion,20.9875,34.5,9,32,Parts per million,0.016208,0.036000000000000004,11,33,Parts per billion,0.9125,1.6,8,,Parts per million,0.60125,1.247,8,,Jan,2016,201601
1558847,9203,13,89,2,Georgia,DeKalb,Not in a city,2016-01-14,Parts per billion,20.9875,34.5,9,32,Parts per million,0.016208,0.036000000000000004,11,33,Parts per billion,0.9125,1.6,8,,Parts per million,0.6125,1.0,8,11.0,Jan,2016,201601
1558848,9204,13,89,2,Georgia,DeKalb,Not in a city,2016-01-15,Parts per billion,17.7625,29.7,0,27,Parts per million,0.011333,0.019,9,18,Parts per billion,0.191667,0.7,1,0.0,Parts per million,0.378625,0.8,0,,Jan,2016,201601
1558849,9205,13,89,2,Georgia,DeKalb,Not in a city,2016-01-15,Parts per billion,17.7625,29.7,0,27,Parts per million,0.011333,0.019,9,18,Parts per billion,0.191667,0.7,1,0.0,Parts per million,0.404167,0.6,2,7.0,Jan,2016,201601
1558850,9206,13,89,2,Georgia,DeKalb,Not in a city,2016-01-15,Parts per billion,17.7625,29.7,0,27,Parts per million,0.011333,0.019,9,18,Parts per billion,0.1875,0.6,2,,Parts per million,0.378625,0.8,0,,Jan,2016,201601
1558851,9207,13,89,2,Georgia,DeKalb,Not in a city,2016-01-15,Parts per billion,17.7625,29.7,0,27,Parts per million,0.011333,0.019,9,18,Parts per billion,0.1875,0.6,2,,Parts per million,0.404167,0.6,2,7.0,Jan,2016,201601
1558852,9208,13,89,2,Georgia,DeKalb,Not in a city,2016-01-16,Parts per billion,8.0,25.3,20,24,Parts per million,0.018083,0.029,10,27,Parts per billion,0.1,0.1,0,0.0,Parts per million,0.216708,0.412,20,,Jan,2016,201601
1558853,9209,13,89,2,Georgia,DeKalb,Not in a city,2016-01-16,Parts per billion,8.0,25.3,20,24,Parts per million,0.018083,0.029,10,27,Parts per billion,0.1,0.1,0,0.0,Parts per million,0.220833,0.3,0,3.0,Jan,2016,201601
1558854,9210,13,89,2,Georgia,DeKalb,Not in a city,2016-01-16,Parts per billion,8.0,25.3,20,24,Parts per million,0.018083,0.029,10,27,Parts per billion,0.1,0.1,2,,Parts per million,0.216708,0.412,20,,Jan,2016,201601
1558855,9211,13,89,2,Georgia,DeKalb,Not in a city,2016-01-16,Parts per billion,8.0,25.3,20,24,Parts per million,0.018083,0.029,10,27,Parts per billion,0.1,0.1,2,,Parts per million,0.220833,0.3,0,3.0,Jan,2016,201601
1558856,9212,13,89,2,Georgia,DeKalb,Not in a city,2016-01-17,Parts per billion,7.24,11.8,23,10,Parts per million,0.01775,0.025,11,23,Parts per billion,0.104545,0.2,18,0.0,Parts per million,0.218167,0.244,7,,Jan,2016,201601
1558857,9213,13,89,2,Georgia,DeKalb,Not in a city,2016-01-17,Parts per billion,7.24,11.8,23,10,Parts per million,0.01775,0.025,11,23,Parts per billion,0.104545,0.2,18,0.0,Parts per million,0.216667,0.3,0,3.0,Jan,2016,201601
1558858,9214,13,89,2,Georgia,DeKalb,Not in a city,2016-01-17,Parts per billion,7.24,11.8,23,10,Parts per million,0.01775,0.025,11,23,Parts per billion,0.1,0.1,2,,Parts per million,0.218167,0.244,7,,Jan,2016,201601
1558859,9215,13,89,2,Georgia,DeKalb,Not in a city,2016-01-17,Parts per billion,7.24,11.8,23,10,Parts per million,0.01775,0.025,11,23,Parts per billion,0.1,0.1,2,,Parts per million,0.216667,0.3,0,3.0,Jan,2016,201601
1558860,9216,13,89,2,Georgia,DeKalb,Not in a city,2016-01-18,Parts per billion,7.875,21.5,1,20,Parts per million,0.0235,0.031,9,29,Parts per billion,0.345833,0.9,13,0.0,Parts per million,0.183542,0.262,1,,Jan,2016,201601
1558861,9217,13,89,2,Georgia,DeKalb,Not in a city,2016-01-18,Parts per billion,7.875,21.5,1,20,Parts per million,0.0235,0.031,9,29,Parts per billion,0.345833,0.9,13,0.0,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1558862,9218,13,89,2,Georgia,DeKalb,Not in a city,2016-01-18,Parts per billion,7.875,21.5,1,20,Parts per million,0.0235,0.031,9,29,Parts per billion,0.2875,0.7,14,,Parts per million,0.183542,0.262,1,,Jan,2016,201601
1558863,9219,13,89,2,Georgia,DeKalb,Not in a city,2016-01-18,Parts per billion,7.875,21.5,1,20,Parts per million,0.0235,0.031,9,29,Parts per billion,0.2875,0.7,14,,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1558864,9220,13,89,2,Georgia,DeKalb,Not in a city,2016-01-19,Parts per billion,15.3375,30.9,22,28,Parts per million,0.0155,0.026,10,24,Parts per billion,0.5875,0.9,12,0.0,Parts per million,0.233,0.388,23,,Jan,2016,201601
1558865,9221,13,89,2,Georgia,DeKalb,Not in a city,2016-01-19,Parts per billion,15.3375,30.9,22,28,Parts per million,0.0155,0.026,10,24,Parts per billion,0.5875,0.9,12,0.0,Parts per million,0.208333,0.3,22,3.0,Jan,2016,201601
1558866,9222,13,89,2,Georgia,DeKalb,Not in a city,2016-01-19,Parts per billion,15.3375,30.9,22,28,Parts per million,0.0155,0.026,10,24,Parts per billion,0.55,0.8,11,,Parts per million,0.233,0.388,23,,Jan,2016,201601
1558867,9223,13,89,2,Georgia,DeKalb,Not in a city,2016-01-19,Parts per billion,15.3375,30.9,22,28,Parts per million,0.0155,0.026,10,24,Parts per billion,0.55,0.8,11,,Parts per million,0.208333,0.3,22,3.0,Jan,2016,201601
1558868,9224,13,89,2,Georgia,DeKalb,Not in a city,2016-01-20,Parts per billion,22.6125,30.0,0,28,Parts per million,0.006083,0.014,7,13,Parts per billion,0.3625,0.6,0,0.0,Parts per million,0.373958,0.507,17,,Jan,2016,201601
1558869,9225,13,89,2,Georgia,DeKalb,Not in a city,2016-01-20,Parts per billion,22.6125,30.0,0,28,Parts per million,0.006083,0.014,7,13,Parts per billion,0.3625,0.6,0,0.0,Parts per million,0.358333,0.4,2,5.0,Jan,2016,201601
1558870,9226,13,89,2,Georgia,DeKalb,Not in a city,2016-01-20,Parts per billion,22.6125,30.0,0,28,Parts per million,0.006083,0.014,7,13,Parts per billion,0.35,0.5,2,,Parts per million,0.373958,0.507,17,,Jan,2016,201601
1558871,9227,13,89,2,Georgia,DeKalb,Not in a city,2016-01-20,Parts per billion,22.6125,30.0,0,28,Parts per million,0.006083,0.014,7,13,Parts per billion,0.35,0.5,2,,Parts per million,0.358333,0.4,2,5.0,Jan,2016,201601
1558872,9228,13,89,2,Georgia,DeKalb,Not in a city,2016-01-21,Parts per billion,12.73,22.5,0,21,Parts per million,0.012417,0.023,22,21,Parts per billion,0.204167,0.4,10,0.0,Parts per million,0.34475,0.498,6,,Jan,2016,201601
