,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1559044,9400,17,31,4201,Illinois,Cook,Northbrook,2016-01-01,Parts per billion,7.9,10.8,23,9,Parts per million,0.030917,0.033,19,31,Parts per billion,1.1,1.3,2,1.0,Parts per million,0.173333,0.18600000000000005,20,,Jan,2016,201601
1559045,9401,17,31,4201,Illinois,Cook,Northbrook,2016-01-01,Parts per billion,7.9,10.8,23,9,Parts per million,0.030917,0.033,19,31,Parts per billion,1.1,1.3,2,1.0,Parts per million,0.2,0.2,5,2.0,Jan,2016,201601
1559046,9402,17,31,4201,Illinois,Cook,Northbrook,2016-01-01,Parts per billion,7.9,10.8,23,9,Parts per million,0.030917,0.033,19,31,Parts per billion,1.075,1.2,2,,Parts per million,0.173333,0.18600000000000005,20,,Jan,2016,201601
1559047,9403,17,31,4201,Illinois,Cook,Northbrook,2016-01-01,Parts per billion,7.9,10.8,23,9,Parts per million,0.030917,0.033,19,31,Parts per billion,1.075,1.2,2,,Parts per million,0.2,0.2,5,2.0,Jan,2016,201601
1559048,9404,17,31,4201,Illinois,Cook,Northbrook,2016-01-02,Parts per billion,9.3875,16.3,2,15,Parts per million,0.031833,0.033,9,31,Parts per billion,1.104167,1.5,2,1.0,Parts per million,0.185542,0.199,10,,Jan,2016,201601
1559049,9405,17,31,4201,Illinois,Cook,Northbrook,2016-01-02,Parts per billion,9.3875,16.3,2,15,Parts per million,0.031833,0.033,9,31,Parts per billion,1.104167,1.5,2,1.0,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1559050,9406,17,31,4201,Illinois,Cook,Northbrook,2016-01-02,Parts per billion,9.3875,16.3,2,15,Parts per million,0.031833,0.033,9,31,Parts per billion,1.075,1.3,2,,Parts per million,0.185542,0.199,10,,Jan,2016,201601
1559051,9407,17,31,4201,Illinois,Cook,Northbrook,2016-01-02,Parts per billion,9.3875,16.3,2,15,Parts per million,0.031833,0.033,9,31,Parts per billion,1.075,1.3,2,,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1559052,9408,17,31,4201,Illinois,Cook,Northbrook,2016-01-03,Parts per billion,11.9,22.2,4,21,Parts per million,0.030792,0.033,9,31,Parts per billion,1.245833,1.7,2,1.0,Parts per million,0.187917,0.215,21,,Jan,2016,201601
1559053,9409,17,31,4201,Illinois,Cook,Northbrook,2016-01-03,Parts per billion,11.9,22.2,4,21,Parts per million,0.030792,0.033,9,31,Parts per billion,1.245833,1.7,2,1.0,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1559054,9410,17,31,4201,Illinois,Cook,Northbrook,2016-01-03,Parts per billion,11.9,22.2,4,21,Parts per million,0.030792,0.033,9,31,Parts per billion,1.2,1.5,2,,Parts per million,0.187917,0.215,21,,Jan,2016,201601
1559055,9411,17,31,4201,Illinois,Cook,Northbrook,2016-01-03,Parts per billion,11.9,22.2,4,21,Parts per million,0.030792,0.033,9,31,Parts per billion,1.2,1.5,2,,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1559056,9412,17,31,4201,Illinois,Cook,Northbrook,2016-01-04,Parts per billion,7.825,18.1,1,17,Parts per million,0.030875,0.035,10,32,Parts per billion,1.041667,2.1,2,3.0,Parts per million,0.173042,0.225,19,,Jan,2016,201601
1559057,9413,17,31,4201,Illinois,Cook,Northbrook,2016-01-04,Parts per billion,7.825,18.1,1,17,Parts per million,0.030875,0.035,10,32,Parts per billion,1.041667,2.1,2,3.0,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
