,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1483751,50230,12,95,2002,Florida,Orange,Winter Park,2015-01-07,Parts per billion,6.8333330000000005,23.0,18,22,Parts per million,0.028833,0.037000000000000005,10,34,Parts per billion,0.166667,2.0,10,3.0,Parts per million,0.420833,0.6,18,,Jan,2015,201501
1483752,50231,12,95,2002,Florida,Orange,Winter Park,2015-01-07,Parts per billion,6.8333330000000005,23.0,18,22,Parts per million,0.028833,0.037000000000000005,10,34,Parts per billion,0.166667,2.0,10,3.0,Parts per million,0.416667,0.5,20,6.0,Jan,2015,201501
1483753,50232,12,95,2002,Florida,Orange,Winter Park,2015-01-07,Parts per billion,6.8333330000000005,23.0,18,22,Parts per million,0.028833,0.037000000000000005,10,34,Parts per billion,0.1625,1.3,11,,Parts per million,0.420833,0.6,18,,Jan,2015,201501
1483754,50233,12,95,2002,Florida,Orange,Winter Park,2015-01-07,Parts per billion,6.8333330000000005,23.0,18,22,Parts per million,0.028833,0.037000000000000005,10,34,Parts per billion,0.1625,1.3,11,,Parts per million,0.416667,0.5,20,6.0,Jan,2015,201501
1483755,50234,12,95,2002,Florida,Orange,Winter Park,2015-01-08,Parts per billion,3.041667,7.0,18,7,Parts per million,0.029375,0.038,10,35,Parts per billion,0.041667,1.0,6,1.0,Parts per million,0.408333,0.5,18,,Jan,2015,201501
1483756,50235,12,95,2002,Florida,Orange,Winter Park,2015-01-08,Parts per billion,3.041667,7.0,18,7,Parts per million,0.029375,0.038,10,35,Parts per billion,0.041667,1.0,6,1.0,Parts per million,0.408333,0.5,0,6.0,Jan,2015,201501
1483757,50236,12,95,2002,Florida,Orange,Winter Park,2015-01-08,Parts per billion,3.041667,7.0,18,7,Parts per million,0.029375,0.038,10,35,Parts per billion,0.0375,0.3,8,,Parts per million,0.408333,0.5,18,,Jan,2015,201501
1483758,50237,12,95,2002,Florida,Orange,Winter Park,2015-01-08,Parts per billion,3.041667,7.0,18,7,Parts per million,0.029375,0.038,10,35,Parts per billion,0.0375,0.3,8,,Parts per million,0.408333,0.5,0,6.0,Jan,2015,201501
1483759,50238,12,95,2002,Florida,Orange,Winter Park,2015-01-09,Parts per billion,6.375,15.0,21,14,Parts per million,0.017125,0.022,23,20,Parts per billion,0.083333,2.0,10,3.0,Parts per million,0.491667,0.6,17,,Jan,2015,201501
1483760,50239,12,95,2002,Florida,Orange,Winter Park,2015-01-09,Parts per billion,6.375,15.0,21,14,Parts per million,0.017125,0.022,23,20,Parts per billion,0.083333,2.0,10,3.0,Parts per million,0.470833,0.6,22,7.0,Jan,2015,201501
1483761,50240,12,95,2002,Florida,Orange,Winter Park,2015-01-09,Parts per billion,6.375,15.0,21,14,Parts per million,0.017125,0.022,23,20,Parts per billion,0.075,0.6,11,,Parts per million,0.491667,0.6,17,,Jan,2015,201501
1483762,50241,12,95,2002,Florida,Orange,Winter Park,2015-01-09,Parts per billion,6.375,15.0,21,14,Parts per million,0.017125,0.022,23,20,Parts per billion,0.075,0.6,11,,Parts per million,0.470833,0.6,22,7.0,Jan,2015,201501
1483763,50266,12,95,2002,Florida,Orange,Winter Park,2015-01-16,Parts per billion,4.25,8.0,18,8,Parts per million,0.020792,0.028,12,26,Parts per billion,0.041667,1.0,12,1.0,Parts per million,0.504167,0.6,23,,Jan,2015,201501
1483764,50267,12,95,2002,Florida,Orange,Winter Park,2015-01-16,Parts per billion,4.25,8.0,18,8,Parts per million,0.020792,0.028,12,26,Parts per billion,0.041667,1.0,12,1.0,Parts per million,0.5,0.5,0,6.0,Jan,2015,201501
1483765,50268,12,95,2002,Florida,Orange,Winter Park,2015-01-16,Parts per billion,4.25,8.0,18,8,Parts per million,0.020792,0.028,12,26,Parts per billion,0.0375,0.3,14,,Parts per million,0.504167,0.6,23,,Jan,2015,201501
1483766,50269,12,95,2002,Florida,Orange,Winter Park,2015-01-16,Parts per billion,4.25,8.0,18,8,Parts per million,0.020792,0.028,12,26,Parts per billion,0.0375,0.3,14,,Parts per million,0.5,0.5,0,6.0,Jan,2015,201501
1483767,50274,12,95,2002,Florida,Orange,Winter Park,2015-01-18,Parts per billion,5.916667,17.0,4,16,Parts per million,0.026875,0.038,10,35,Parts per billion,0.041667,1.0,10,1.0,Parts per million,0.579167,0.8,1,,Jan,2015,201501
1483768,50275,12,95,2002,Florida,Orange,Winter Park,2015-01-18,Parts per billion,5.916667,17.0,4,16,Parts per million,0.026875,0.038,10,35,Parts per billion,0.041667,1.0,10,1.0,Parts per million,0.583333,0.7,1,8.0,Jan,2015,201501
1483769,50276,12,95,2002,Florida,Orange,Winter Park,2015-01-18,Parts per billion,5.916667,17.0,4,16,Parts per million,0.026875,0.038,10,35,Parts per billion,0.0375,0.3,11,,Parts per million,0.579167,0.8,1,,Jan,2015,201501
1483770,50277,12,95,2002,Florida,Orange,Winter Park,2015-01-18,Parts per billion,5.916667,17.0,4,16,Parts per million,0.026875,0.038,10,35,Parts per billion,0.0375,0.3,11,,Parts per million,0.583333,0.7,1,8.0,Jan,2015,201501
1483771,50306,12,95,2002,Florida,Orange,Winter Park,2015-01-26,Parts per billion,3.708333,13.0,7,12,Parts per million,0.031125,0.038,9,35,Parts per billion,0.166667,2.0,0,3.0,Parts per million,0.616667,0.7,0,,Jan,2015,201501
1483772,50307,12,95,2002,Florida,Orange,Winter Park,2015-01-26,Parts per billion,3.708333,13.0,7,12,Parts per million,0.031125,0.038,9,35,Parts per billion,0.166667,2.0,0,3.0,Parts per million,0.641667,0.8,0,9.0,Jan,2015,201501
1483773,50308,12,95,2002,Florida,Orange,Winter Park,2015-01-26,Parts per billion,3.708333,13.0,7,12,Parts per million,0.031125,0.038,9,35,Parts per billion,0.1625,1.3,2,,Parts per million,0.616667,0.7,0,,Jan,2015,201501
1483774,50309,12,95,2002,Florida,Orange,Winter Park,2015-01-26,Parts per billion,3.708333,13.0,7,12,Parts per million,0.031125,0.038,9,35,Parts per billion,0.1625,1.3,2,,Parts per million,0.641667,0.8,0,9.0,Jan,2015,201501
1483775,50310,12,95,2002,Florida,Orange,Winter Park,2015-01-27,Parts per billion,3.291667,7.0,6,7,Parts per million,0.031125,0.041,13,38,Parts per billion,0.208333,2.0,11,3.0,Parts per million,0.645833,0.7,5,,Jan,2015,201501
1483776,50311,12,95,2002,Florida,Orange,Winter Park,2015-01-27,Parts per billion,3.291667,7.0,6,7,Parts per million,0.031125,0.041,13,38,Parts per billion,0.208333,2.0,11,3.0,Parts per million,0.6375,0.7,8,8.0,Jan,2015,201501
1483777,50312,12,95,2002,Florida,Orange,Winter Park,2015-01-27,Parts per billion,3.291667,7.0,6,7,Parts per million,0.031125,0.041,13,38,Parts per billion,0.2,1.0,11,,Parts per million,0.645833,0.7,5,,Jan,2015,201501
1483778,50313,12,95,2002,Florida,Orange,Winter Park,2015-01-27,Parts per billion,3.291667,7.0,6,7,Parts per million,0.031125,0.041,13,38,Parts per billion,0.2,1.0,11,,Parts per million,0.6375,0.7,8,8.0,Jan,2015,201501
