,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1442391,2462,4,13,3002,Arizona,Maricopa,Phoenix,2015-01-02,Parts per billion,25.173913,43.0,19,41,Parts per million,0.0135,0.032,10,30,Parts per billion,0.5217390000000001,2.0,6,3.0,Parts per million,0.617391,1.1,5,,Jan,2015,201501
1442392,2463,4,13,3002,Arizona,Maricopa,Phoenix,2015-01-02,Parts per billion,25.173913,43.0,19,41,Parts per million,0.0135,0.032,10,30,Parts per billion,0.5217390000000001,2.0,6,3.0,Parts per million,0.645833,0.9,9,10.0,Jan,2015,201501
1442393,2464,4,13,3002,Arizona,Maricopa,Phoenix,2015-01-02,Parts per billion,25.173913,43.0,19,41,Parts per million,0.0135,0.032,10,30,Parts per billion,0.457143,2.0,8,,Parts per million,0.617391,1.1,5,,Jan,2015,201501
1442394,2465,4,13,3002,Arizona,Maricopa,Phoenix,2015-01-02,Parts per billion,25.173913,43.0,19,41,Parts per million,0.0135,0.032,10,30,Parts per billion,0.457143,2.0,8,,Parts per million,0.645833,0.9,9,10.0,Jan,2015,201501
1442395,2466,4,13,3002,Arizona,Maricopa,Phoenix,2015-01-03,Parts per billion,23.291667,46.0,19,43,Parts per million,0.014167,0.032,10,30,Parts per billion,0.416667,2.0,21,3.0,Parts per million,0.658333,1.8,21,,Jan,2015,201501
1442396,2467,4,13,3002,Arizona,Maricopa,Phoenix,2015-01-03,Parts per billion,23.291667,46.0,19,43,Parts per million,0.014167,0.032,10,30,Parts per billion,0.416667,2.0,21,3.0,Parts per million,0.55,1.1,23,13.0,Jan,2015,201501
1442397,2468,4,13,3002,Arizona,Maricopa,Phoenix,2015-01-03,Parts per billion,23.291667,46.0,19,43,Parts per million,0.014167,0.032,10,30,Parts per billion,0.3875,1.6,23,,Parts per million,0.658333,1.8,21,,Jan,2015,201501
1442398,2469,4,13,3002,Arizona,Maricopa,Phoenix,2015-01-03,Parts per billion,23.291667,46.0,19,43,Parts per million,0.014167,0.032,10,30,Parts per billion,0.3875,1.6,23,,Parts per million,0.55,1.1,23,13.0,Jan,2015,201501
1442399,2470,4,13,3002,Arizona,Maricopa,Phoenix,2015-01-04,Parts per billion,28.791667,48.0,19,45,Parts per million,0.011125,0.029,10,27,Parts per billion,1.0,4.0,22,6.0,Parts per million,0.983333,2.4,22,,Jan,2015,201501
1442400,2471,4,13,3002,Arizona,Maricopa,Phoenix,2015-01-04,Parts per billion,28.791667,48.0,19,45,Parts per million,0.011125,0.029,10,27,Parts per billion,1.0,4.0,22,6.0,Parts per million,0.9625,1.4,1,16.0,Jan,2015,201501
