,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1556984,7140,8,1,3001,Colorado,Adams,Welby,2016-01-01,Parts per billion,29.869565,45.0,20,42,Parts per million,0.010167,0.028,9,26,Parts per billion,1.041667,4.0,12,6.0,Parts per million,0.683333,1.3,3,,Jan,2016,201601
1556985,7141,8,1,3001,Colorado,Adams,Welby,2016-01-01,Parts per billion,29.869565,45.0,20,42,Parts per million,0.010167,0.028,9,26,Parts per billion,1.041667,4.0,12,6.0,Parts per million,0.647368,1.1,5,13.0,Jan,2016,201601
1556986,7142,8,1,3001,Colorado,Adams,Welby,2016-01-01,Parts per billion,29.869565,45.0,20,42,Parts per million,0.010167,0.028,9,26,Parts per billion,1.0125,2.3,14,,Parts per million,0.683333,1.3,3,,Jan,2016,201601
1556987,7143,8,1,3001,Colorado,Adams,Welby,2016-01-01,Parts per billion,29.869565,45.0,20,42,Parts per million,0.010167,0.028,9,26,Parts per billion,1.0125,2.3,14,,Parts per million,0.647368,1.1,5,13.0,Jan,2016,201601
1556988,7144,8,1,3001,Colorado,Adams,Welby,2016-01-02,Parts per billion,34.260870000000004,45.0,6,42,Parts per million,0.009958,0.028,9,26,Parts per billion,1.125,5.0,13,7.0,Parts per million,0.7125,1.7,19,,Jan,2016,201601
1556989,7145,8,1,3001,Colorado,Adams,Welby,2016-01-02,Parts per billion,34.260870000000004,45.0,6,42,Parts per million,0.009958,0.028,9,26,Parts per billion,1.125,5.0,13,7.0,Parts per million,0.629167,1.1,23,13.0,Jan,2016,201601
1556990,7146,8,1,3001,Colorado,Adams,Welby,2016-01-02,Parts per billion,34.260870000000004,45.0,6,42,Parts per million,0.009958,0.028,9,26,Parts per billion,1.1,2.3,14,,Parts per million,0.7125,1.7,19,,Jan,2016,201601
1556991,7147,8,1,3001,Colorado,Adams,Welby,2016-01-02,Parts per billion,34.260870000000004,45.0,6,42,Parts per million,0.009958,0.028,9,26,Parts per billion,1.1,2.3,14,,Parts per million,0.629167,1.1,23,13.0,Jan,2016,201601
1556992,7148,8,1,3001,Colorado,Adams,Welby,2016-01-03,Parts per billion,35.956522,52.0,18,49,Parts per million,0.009158,0.021,9,19,Parts per billion,1.166667,2.0,3,3.0,Parts per million,0.870833,1.6,22,,Jan,2016,201601
1556993,7149,8,1,3001,Colorado,Adams,Welby,2016-01-03,Parts per billion,35.956522,52.0,18,49,Parts per million,0.009158,0.021,9,19,Parts per billion,1.166667,2.0,3,3.0,Parts per million,0.8875,1.2,0,14.0,Jan,2016,201601
1556994,7150,8,1,3001,Colorado,Adams,Welby,2016-01-03,Parts per billion,35.956522,52.0,18,49,Parts per million,0.009158,0.021,9,19,Parts per billion,1.15,2.0,5,,Parts per million,0.870833,1.6,22,,Jan,2016,201601
