,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1501901,70390,23,3,1100,Maine,Aroostook,Presque Isle,2015-01-01,Parts per billion,1.2875,3.3,0,3,Parts per million,0.032208,0.034,7,31,Parts per billion,0.5375,0.9,2,0.0,Parts per million,0.15975,0.183,0,,Jan,2015,201501
1501902,70391,23,3,1100,Maine,Aroostook,Presque Isle,2015-01-01,Parts per billion,1.2875,3.3,0,3,Parts per million,0.032208,0.034,7,31,Parts per billion,0.5375,0.9,2,0.0,Parts per million,0.2,0.2,5,2.0,Jan,2015,201501
1501903,70392,23,3,1100,Maine,Aroostook,Presque Isle,2015-01-01,Parts per billion,1.2875,3.3,0,3,Parts per million,0.032208,0.034,7,31,Parts per billion,0.5125,0.8,2,,Parts per million,0.15975,0.183,0,,Jan,2015,201501
1501904,70393,23,3,1100,Maine,Aroostook,Presque Isle,2015-01-01,Parts per billion,1.2875,3.3,0,3,Parts per million,0.032208,0.034,7,31,Parts per billion,0.5125,0.8,2,,Parts per million,0.2,0.2,5,2.0,Jan,2015,201501
1501905,70394,23,3,1100,Maine,Aroostook,Presque Isle,2015-01-02,Parts per billion,1.3,3.8,7,3,Parts per million,0.030125,0.033,11,31,Parts per billion,0.483333,0.6,9,0.0,Parts per million,0.1615,0.198,7,,Jan,2015,201501
1501906,70395,23,3,1100,Maine,Aroostook,Presque Isle,2015-01-02,Parts per billion,1.3,3.8,7,3,Parts per million,0.030125,0.033,11,31,Parts per billion,0.483333,0.6,9,0.0,Parts per million,0.191667,0.2,0,2.0,Jan,2015,201501
1501907,70396,23,3,1100,Maine,Aroostook,Presque Isle,2015-01-02,Parts per billion,1.3,3.8,7,3,Parts per million,0.030125,0.033,11,31,Parts per billion,0.4625,0.6,11,,Parts per million,0.1615,0.198,7,,Jan,2015,201501
1501908,70397,23,3,1100,Maine,Aroostook,Presque Isle,2015-01-02,Parts per billion,1.3,3.8,7,3,Parts per million,0.030125,0.033,11,31,Parts per billion,0.4625,0.6,11,,Parts per million,0.191667,0.2,0,2.0,Jan,2015,201501
1501909,70398,23,3,1100,Maine,Aroostook,Presque Isle,2015-01-03,Parts per billion,2.179167,5.4,5,5,Parts per million,0.031292,0.033,9,31,Parts per billion,0.8625,1.4,15,1.0,Parts per million,0.15725,0.207,16,,Jan,2015,201501
1501910,70399,23,3,1100,Maine,Aroostook,Presque Isle,2015-01-03,Parts per billion,2.179167,5.4,5,5,Parts per million,0.031292,0.033,9,31,Parts per billion,0.8625,1.4,15,1.0,Parts per million,0.145833,0.2,10,2.0,Jan,2015,201501
