,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1559750,10116,18,97,78,Indiana,Marion,Indianapolis (Remainder),2016-01-01,Parts per billion,9.891667,16.3,21,15,Parts per million,0.023375,0.027000000000000003,9,25,Parts per billion,0.5375,2.1,3,3.0,Parts per million,0.17083299999999998,0.2,1,,Jan,2016,201601
1559751,10117,18,97,78,Indiana,Marion,Indianapolis (Remainder),2016-01-01,Parts per billion,9.891667,16.3,21,15,Parts per million,0.023375,0.027000000000000003,9,25,Parts per billion,0.5375,2.1,3,3.0,Parts per million,0.184211,0.2,5,2.0,Jan,2016,201601
1559752,10118,18,97,78,Indiana,Marion,Indianapolis (Remainder),2016-01-01,Parts per billion,9.891667,16.3,21,15,Parts per million,0.023375,0.027000000000000003,9,25,Parts per billion,0.5,1.2,5,,Parts per million,0.17083299999999998,0.2,1,,Jan,2016,201601
1559753,10119,18,97,78,Indiana,Marion,Indianapolis (Remainder),2016-01-01,Parts per billion,9.891667,16.3,21,15,Parts per million,0.023375,0.027000000000000003,9,25,Parts per billion,0.5,1.2,5,,Parts per million,0.184211,0.2,5,2.0,Jan,2016,201601
1559754,10120,18,97,78,Indiana,Marion,Indianapolis (Remainder),2016-01-02,Parts per billion,10.758333,15.1,19,14,Parts per million,0.022208,0.027000000000000003,9,25,Parts per billion,0.631818,2.8,14,3.0,Parts per million,0.183333,0.2,0,,Jan,2016,201601
1559755,10121,18,97,78,Indiana,Marion,Indianapolis (Remainder),2016-01-02,Parts per billion,10.758333,15.1,19,14,Parts per million,0.022208,0.027000000000000003,9,25,Parts per billion,0.631818,2.8,14,3.0,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1559756,10122,18,97,78,Indiana,Marion,Indianapolis (Remainder),2016-01-02,Parts per billion,10.758333,15.1,19,14,Parts per million,0.022208,0.027000000000000003,9,25,Parts per billion,0.6,1.3,14,,Parts per million,0.183333,0.2,0,,Jan,2016,201601
1559757,10123,18,97,78,Indiana,Marion,Indianapolis (Remainder),2016-01-02,Parts per billion,10.758333,15.1,19,14,Parts per million,0.022208,0.027000000000000003,9,25,Parts per billion,0.6,1.3,14,,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1559758,10124,18,97,78,Indiana,Marion,Indianapolis (Remainder),2016-01-03,Parts per billion,10.779167,15.3,4,14,Parts per million,0.023583,0.027000000000000003,7,25,Parts per billion,0.45,1.2,3,1.0,Parts per million,0.181818,0.2,0,,Jan,2016,201601
1559759,10125,18,97,78,Indiana,Marion,Indianapolis (Remainder),2016-01-03,Parts per billion,10.779167,15.3,4,14,Parts per million,0.023583,0.027000000000000003,7,25,Parts per billion,0.45,1.2,3,1.0,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1559760,10126,18,97,78,Indiana,Marion,Indianapolis (Remainder),2016-01-03,Parts per billion,10.779167,15.3,4,14,Parts per million,0.023583,0.027000000000000003,7,25,Parts per billion,0.4125,0.9,5,,Parts per million,0.181818,0.2,0,,Jan,2016,201601
1559761,10127,18,97,78,Indiana,Marion,Indianapolis (Remainder),2016-01-03,Parts per billion,10.779167,15.3,4,14,Parts per million,0.023583,0.027000000000000003,7,25,Parts per billion,0.4125,0.9,5,,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1559762,10128,18,97,78,Indiana,Marion,Indianapolis (Remainder),2016-01-04,Parts per billion,9.509091,16.7,23,15,Parts per million,0.02325,0.029,10,27,Parts per billion,0.079167,0.3,10,0.0,Parts per million,0.1375,0.2,0,,Jan,2016,201601
1559763,10129,18,97,78,Indiana,Marion,Indianapolis (Remainder),2016-01-04,Parts per billion,9.509091,16.7,23,15,Parts per million,0.02325,0.029,10,27,Parts per billion,0.079167,0.3,10,0.0,Parts per million,0.13333299999999998,0.2,0,2.0,Jan,2016,201601
