,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1558344,8552,11,1,43,District_Of_Columbia,District_Of_Columbia,Washington,2016-03-04,Parts per billion,12.120833,22.5,7,21,Parts per million,0.023667,0.028,10,26,Parts per billion,1.7833330000000005,4.0,8,6.0,Parts per million,0.360818,0.804,15,,Mar,2016,201603
1558345,8553,11,1,43,District_Of_Columbia,District_Of_Columbia,Washington,2016-03-04,Parts per billion,12.120833,22.5,7,21,Parts per million,0.023667,0.028,10,26,Parts per billion,1.7833330000000005,4.0,8,6.0,Parts per million,0.366667,0.5,18,6.0,Mar,2016,201603
1558346,8554,11,1,43,District_Of_Columbia,District_Of_Columbia,Washington,2016-03-04,Parts per billion,12.120833,22.5,7,21,Parts per million,0.023667,0.028,10,26,Parts per billion,1.7375,2.4,8,,Parts per million,0.360818,0.804,15,,Mar,2016,201603
1558347,8555,11,1,43,District_Of_Columbia,District_Of_Columbia,Washington,2016-03-04,Parts per billion,12.120833,22.5,7,21,Parts per million,0.023667,0.028,10,26,Parts per billion,1.7375,2.4,8,,Parts per million,0.366667,0.5,18,6.0,Mar,2016,201603
1558348,8556,11,1,43,District_Of_Columbia,District_Of_Columbia,Washington,2016-03-05,Parts per billion,14.0,23.5,21,22,Parts per million,0.022833000000000003,0.027000000000000003,9,25,Parts per billion,0.983333,2.9,14,3.0,Parts per million,0.263708,0.361,21,,Mar,2016,201603
1558349,8557,11,1,43,District_Of_Columbia,District_Of_Columbia,Washington,2016-03-05,Parts per billion,14.0,23.5,21,22,Parts per million,0.022833000000000003,0.027000000000000003,9,25,Parts per billion,0.983333,2.9,14,3.0,Parts per million,0.245833,0.3,13,3.0,Mar,2016,201603
1558350,8558,11,1,43,District_Of_Columbia,District_Of_Columbia,Washington,2016-03-05,Parts per billion,14.0,23.5,21,22,Parts per million,0.022833000000000003,0.027000000000000003,9,25,Parts per billion,0.95,1.9,14,,Parts per million,0.263708,0.361,21,,Mar,2016,201603
1558351,8559,11,1,43,District_Of_Columbia,District_Of_Columbia,Washington,2016-03-05,Parts per billion,14.0,23.5,21,22,Parts per million,0.022833000000000003,0.027000000000000003,9,25,Parts per billion,0.95,1.9,14,,Parts per million,0.245833,0.3,13,3.0,Mar,2016,201603
1558352,8560,11,1,43,District_Of_Columbia,District_Of_Columbia,Washington,2016-03-06,Parts per billion,14.95,28.7,21,26,Parts per million,0.02125,0.03,12,28,Parts per billion,1.954167,2.7,12,3.0,Parts per million,0.30025,0.443,22,,Mar,2016,201603
1558353,8561,11,1,43,District_Of_Columbia,District_Of_Columbia,Washington,2016-03-06,Parts per billion,14.95,28.7,21,26,Parts per million,0.02125,0.03,12,28,Parts per billion,1.954167,2.7,12,3.0,Parts per million,0.3,0.3,0,3.0,Mar,2016,201603
