,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1536228,108450,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-01,Parts per billion,11.233333,21.8,20,20,Parts per million,0.024792,0.029,7,27,Parts per billion,1.283333,1.9,6,1.0,Parts per million,0.230417,0.37,20,,Jan,2015,201501
1536229,108451,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-01,Parts per billion,11.233333,21.8,20,20,Parts per million,0.024792,0.029,7,27,Parts per billion,1.283333,1.9,6,1.0,Parts per million,0.22105300000000006,0.3,20,3.0,Jan,2015,201501
1536230,108452,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-01,Parts per billion,11.233333,21.8,20,20,Parts per million,0.024792,0.029,7,27,Parts per billion,1.25,1.7,8,,Parts per million,0.230417,0.37,20,,Jan,2015,201501
1536231,108453,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-01,Parts per billion,11.233333,21.8,20,20,Parts per million,0.024792,0.029,7,27,Parts per billion,1.25,1.7,8,,Parts per million,0.22105300000000006,0.3,20,3.0,Jan,2015,201501
1536232,108454,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-02,Parts per billion,9.542857,16.3,8,15,Parts per million,0.025,0.029,9,27,Parts per billion,0.809524,2.1,6,3.0,Parts per million,0.224286,0.31,4,,Jan,2015,201501
1536233,108455,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-02,Parts per billion,9.542857,16.3,8,15,Parts per million,0.025,0.029,9,27,Parts per billion,0.809524,2.1,6,3.0,Parts per million,0.227778,0.3,0,3.0,Jan,2015,201501
1536234,108456,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-02,Parts per billion,9.542857,16.3,8,15,Parts per million,0.025,0.029,9,27,Parts per billion,0.771429,1.9,8,,Parts per million,0.224286,0.31,4,,Jan,2015,201501
1536235,108457,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-02,Parts per billion,9.542857,16.3,8,15,Parts per million,0.025,0.029,9,27,Parts per billion,0.771429,1.9,8,,Parts per million,0.227778,0.3,0,3.0,Jan,2015,201501
1536236,108458,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-03,Parts per billion,8.45,23.3,7,22,Parts per million,0.027583,0.034,9,31,Parts per billion,0.579167,1.6,7,1.0,Parts per million,0.21875,0.38,7,,Jan,2015,201501
1536237,108459,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-03,Parts per billion,8.45,23.3,7,22,Parts per million,0.027583,0.034,9,31,Parts per billion,0.579167,1.6,7,1.0,Parts per million,0.2,0.2,0,2.0,Jan,2015,201501
1536238,108460,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-03,Parts per billion,8.45,23.3,7,22,Parts per million,0.027583,0.034,9,31,Parts per billion,0.55,1.5,8,,Parts per million,0.21875,0.38,7,,Jan,2015,201501
1536239,108461,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-03,Parts per billion,8.45,23.3,7,22,Parts per million,0.027583,0.034,9,31,Parts per billion,0.55,1.5,8,,Parts per million,0.2,0.2,0,2.0,Jan,2015,201501
1536240,108462,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-04,Parts per billion,11.554167,23.9,10,22,Parts per million,0.014583,0.021,0,19,Parts per billion,0.195833,0.5,9,0.0,Parts per million,0.295417,0.51,10,,Jan,2015,201501
1536241,108463,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-04,Parts per billion,11.554167,23.9,10,22,Parts per million,0.014583,0.021,0,19,Parts per billion,0.195833,0.5,9,0.0,Parts per million,0.283333,0.4,12,5.0,Jan,2015,201501
1536242,108464,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-04,Parts per billion,11.554167,23.9,10,22,Parts per million,0.014583,0.021,0,19,Parts per billion,0.175,0.4,11,,Parts per million,0.295417,0.51,10,,Jan,2015,201501
1536243,108465,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-04,Parts per billion,11.554167,23.9,10,22,Parts per million,0.014583,0.021,0,19,Parts per billion,0.175,0.4,11,,Parts per million,0.283333,0.4,12,5.0,Jan,2015,201501
1536244,108466,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-05,Parts per billion,3.16087,5.7,5,5,Parts per million,0.030833,0.036000000000000004,10,33,Parts per billion,0.218182,0.3,2,0.0,Parts per million,0.182609,0.23,2,,Jan,2015,201501
1536245,108467,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-05,Parts per billion,3.16087,5.7,5,5,Parts per million,0.030833,0.036000000000000004,10,33,Parts per billion,0.218182,0.3,2,0.0,Parts per million,0.2,0.2,0,2.0,Jan,2015,201501
1536246,108468,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-05,Parts per billion,3.16087,5.7,5,5,Parts per million,0.030833,0.036000000000000004,10,33,Parts per billion,0.185714,0.3,20,,Parts per million,0.182609,0.23,2,,Jan,2015,201501
1536247,108469,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-05,Parts per billion,3.16087,5.7,5,5,Parts per million,0.030833,0.036000000000000004,10,33,Parts per billion,0.185714,0.3,20,,Parts per million,0.2,0.2,0,2.0,Jan,2015,201501
1536248,108470,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-06,Parts per billion,9.1375,27.2,23,25,Parts per million,0.021792,0.029,0,27,Parts per billion,0.625,1.0,13,1.0,Parts per million,0.214583,0.37,22,,Jan,2015,201501
1536249,108471,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-06,Parts per billion,9.1375,27.2,23,25,Parts per million,0.021792,0.029,0,27,Parts per billion,0.625,1.0,13,1.0,Parts per million,0.208333,0.3,22,3.0,Jan,2015,201501
1536250,108472,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-06,Parts per billion,9.1375,27.2,23,25,Parts per million,0.021792,0.029,0,27,Parts per billion,0.6,0.9,14,,Parts per million,0.214583,0.37,22,,Jan,2015,201501
1536251,108473,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-06,Parts per billion,9.1375,27.2,23,25,Parts per million,0.021792,0.029,0,27,Parts per billion,0.6,0.9,14,,Parts per million,0.208333,0.3,22,3.0,Jan,2015,201501
1536252,108474,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-07,Parts per billion,11.358333,26.5,0,25,Parts per million,0.0255,0.032,12,30,Parts per billion,1.4875,5.2,7,7.0,Parts per million,0.286667,0.82,2,,Jan,2015,201501
1536253,108475,44,7,1010,RhodeIsland,Providence,East Providence,2015-01-07,Parts per billion,11.358333,26.5,0,25,Parts per million,0.0255,0.032,12,30,Parts per billion,1.4875,5.2,7,7.0,Parts per million,0.31666700000000003,0.5,3,6.0,Jan,2015,201501
