,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1558008,8216,10,3,2004,Delaware,New Castle,Wilmington,2016-01-01,Parts per billion,6.370833,20.7,22,19,Parts per million,0.0215,0.027000000000000003,12,25,Parts per billion,0.6375,1.2,7,1.0,Parts per million,0.206458,0.37,22,,Jan,2016,201601
1558009,8217,10,3,2004,Delaware,New Castle,Wilmington,2016-01-01,Parts per billion,6.370833,20.7,22,19,Parts per million,0.0215,0.027000000000000003,12,25,Parts per billion,0.6375,1.2,7,1.0,Parts per million,0.205263,0.3,23,3.0,Jan,2016,201601
1558010,8218,10,3,2004,Delaware,New Castle,Wilmington,2016-01-01,Parts per billion,6.370833,20.7,22,19,Parts per million,0.0215,0.027000000000000003,12,25,Parts per billion,0.6125,1.1,8,,Parts per million,0.206458,0.37,22,,Jan,2016,201601
1558011,8219,10,3,2004,Delaware,New Castle,Wilmington,2016-01-01,Parts per billion,6.370833,20.7,22,19,Parts per million,0.0215,0.027000000000000003,12,25,Parts per billion,0.6125,1.1,8,,Parts per million,0.205263,0.3,23,3.0,Jan,2016,201601
1558012,8220,10,3,2004,Delaware,New Castle,Wilmington,2016-01-02,Parts per billion,17.654167,35.8,20,33,Parts per million,0.012333,0.028,10,26,Parts per billion,0.916667,1.6,21,1.0,Parts per million,0.367042,1.073,20,,Jan,2016,201601
1558013,8221,10,3,2004,Delaware,New Castle,Wilmington,2016-01-02,Parts per billion,17.654167,35.8,20,33,Parts per million,0.012333,0.028,10,26,Parts per billion,0.916667,1.6,21,1.0,Parts per million,0.3125,0.5,21,6.0,Jan,2016,201601
1558014,8222,10,3,2004,Delaware,New Castle,Wilmington,2016-01-02,Parts per billion,17.654167,35.8,20,33,Parts per million,0.012333,0.028,10,26,Parts per billion,0.8875,1.3,23,,Parts per million,0.367042,1.073,20,,Jan,2016,201601
1558015,8223,10,3,2004,Delaware,New Castle,Wilmington,2016-01-02,Parts per billion,17.654167,35.8,20,33,Parts per million,0.012333,0.028,10,26,Parts per billion,0.8875,1.3,23,,Parts per million,0.3125,0.5,21,6.0,Jan,2016,201601
1558016,8224,10,3,2004,Delaware,New Castle,Wilmington,2016-01-03,Parts per billion,16.8375,26.9,1,25,Parts per million,0.014125,0.03,11,28,Parts per billion,0.904167,1.7,16,1.0,Parts per million,0.390333,0.8059999999999999,0,,Jan,2016,201601
1558017,8225,10,3,2004,Delaware,New Castle,Wilmington,2016-01-03,Parts per billion,16.8375,26.9,1,25,Parts per million,0.014125,0.03,11,28,Parts per billion,0.904167,1.7,16,1.0,Parts per million,0.4375,0.7,1,8.0,Jan,2016,201601
