,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1504339,73094,24,5,3001,Maryland,Baltimore,Essex,2015-01-01,Parts per billion,20.45,35.8,4,33,Parts per million,0.016958,0.032,12,30,Parts per billion,1.45,2.1,8,3.0,Parts per million,0.275333,0.609,0,,Jan,2015,201501
1504340,73095,24,5,3001,Maryland,Baltimore,Essex,2015-01-01,Parts per billion,20.45,35.8,4,33,Parts per million,0.016958,0.032,12,30,Parts per billion,1.45,2.1,8,3.0,Parts per million,0.268421,0.4,5,5.0,Jan,2015,201501
1504341,73096,24,5,3001,Maryland,Baltimore,Essex,2015-01-01,Parts per billion,20.45,35.8,4,33,Parts per million,0.016958,0.032,12,30,Parts per billion,1.425,1.9,8,,Parts per million,0.275333,0.609,0,,Jan,2015,201501
1504342,73097,24,5,3001,Maryland,Baltimore,Essex,2015-01-01,Parts per billion,20.45,35.8,4,33,Parts per million,0.016958,0.032,12,30,Parts per billion,1.425,1.9,8,,Parts per million,0.268421,0.4,5,5.0,Jan,2015,201501
1504343,73098,24,5,3001,Maryland,Baltimore,Essex,2015-01-02,Parts per billion,21.895833,36.7,18,34,Parts per million,0.013792,0.028,8,26,Parts per billion,2.225,4.1,23,6.0,Parts per million,0.475542,1.724,23,,Jan,2015,201501
1504344,73099,24,5,3001,Maryland,Baltimore,Essex,2015-01-02,Parts per billion,21.895833,36.7,18,34,Parts per million,0.013792,0.028,8,26,Parts per billion,2.225,4.1,23,6.0,Parts per million,0.329167,1.0,23,11.0,Jan,2015,201501
1504345,73100,24,5,3001,Maryland,Baltimore,Essex,2015-01-02,Parts per billion,21.895833,36.7,18,34,Parts per million,0.013792,0.028,8,26,Parts per billion,2.1875,3.8,23,,Parts per million,0.475542,1.724,23,,Jan,2015,201501
1504346,73101,24,5,3001,Maryland,Baltimore,Essex,2015-01-02,Parts per billion,21.895833,36.7,18,34,Parts per million,0.013792,0.028,8,26,Parts per billion,2.1875,3.8,23,,Parts per million,0.329167,1.0,23,11.0,Jan,2015,201501
1504347,73102,24,5,3001,Maryland,Baltimore,Essex,2015-01-03,Parts per billion,20.5375,32.3,0,30,Parts per million,0.005208,0.009000000000000001,9,8,Parts per billion,1.345833,3.9,0,4.0,Parts per million,0.449167,1.6130000000000002,0,,Jan,2015,201501
1504348,73103,24,5,3001,Maryland,Baltimore,Essex,2015-01-03,Parts per billion,20.5375,32.3,0,30,Parts per million,0.005208,0.009000000000000001,9,8,Parts per billion,1.345833,3.9,0,4.0,Parts per million,0.591667,1.3,1,15.0,Jan,2015,201501
1504349,73104,24,5,3001,Maryland,Baltimore,Essex,2015-01-03,Parts per billion,20.5375,32.3,0,30,Parts per million,0.005208,0.009000000000000001,9,8,Parts per billion,1.3,3.2,2,,Parts per million,0.449167,1.6130000000000002,0,,Jan,2015,201501
1504350,73105,24,5,3001,Maryland,Baltimore,Essex,2015-01-03,Parts per billion,20.5375,32.3,0,30,Parts per million,0.005208,0.009000000000000001,9,8,Parts per billion,1.3,3.2,2,,Parts per million,0.591667,1.3,1,15.0,Jan,2015,201501
1504351,73106,24,5,3001,Maryland,Baltimore,Essex,2015-01-04,Parts per billion,14.404167,27.3,0,25,Parts per million,0.010542,0.027000000000000003,23,25,Parts per billion,1.420833,2.4,15,3.0,Parts per million,0.274,0.529,13,,Jan,2015,201501
1504352,73107,24,5,3001,Maryland,Baltimore,Essex,2015-01-04,Parts per billion,14.404167,27.3,0,25,Parts per million,0.010542,0.027000000000000003,23,25,Parts per billion,1.420833,2.4,15,3.0,Parts per million,0.31666700000000003,0.4,2,5.0,Jan,2015,201501
1504353,73108,24,5,3001,Maryland,Baltimore,Essex,2015-01-04,Parts per billion,14.404167,27.3,0,25,Parts per million,0.010542,0.027000000000000003,23,25,Parts per billion,1.3875,2.1,14,,Parts per million,0.274,0.529,13,,Jan,2015,201501
1504354,73109,24,5,3001,Maryland,Baltimore,Essex,2015-01-04,Parts per billion,14.404167,27.3,0,25,Parts per million,0.010542,0.027000000000000003,23,25,Parts per billion,1.3875,2.1,14,,Parts per million,0.31666700000000003,0.4,2,5.0,Jan,2015,201501
1504355,73110,24,5,3001,Maryland,Baltimore,Essex,2015-01-05,Parts per billion,4.705263,6.9,17,6,Parts per million,0.0305,0.035,12,32,Parts per billion,0.669565,1.0,0,1.0,Parts per million,0.098391,0.131,8,,Jan,2015,201501
1504356,73111,24,5,3001,Maryland,Baltimore,Essex,2015-01-05,Parts per billion,4.705263,6.9,17,6,Parts per million,0.0305,0.035,12,32,Parts per billion,0.669565,1.0,0,1.0,Parts per million,0.1,0.1,0,1.0,Jan,2015,201501
1504357,73112,24,5,3001,Maryland,Baltimore,Essex,2015-01-05,Parts per billion,4.705263,6.9,17,6,Parts per million,0.0305,0.035,12,32,Parts per billion,0.642857,0.9,2,,Parts per million,0.098391,0.131,8,,Jan,2015,201501
1504358,73113,24,5,3001,Maryland,Baltimore,Essex,2015-01-05,Parts per billion,4.705263,6.9,17,6,Parts per million,0.0305,0.035,12,32,Parts per billion,0.642857,0.9,2,,Parts per million,0.1,0.1,0,1.0,Jan,2015,201501
1504359,73114,24,5,3001,Maryland,Baltimore,Essex,2015-01-06,Parts per billion,17.954167,37.7,21,35,Parts per million,0.013917,0.027000000000000003,0,25,Parts per billion,1.6916669999999998,3.6,14,4.0,Parts per million,0.381875,1.223,22,,Jan,2015,201501
1504360,73115,24,5,3001,Maryland,Baltimore,Essex,2015-01-06,Parts per billion,17.954167,37.7,21,35,Parts per million,0.013917,0.027000000000000003,0,25,Parts per billion,1.6916669999999998,3.6,14,4.0,Parts per million,0.229167,0.9,23,10.0,Jan,2015,201501
1504361,73116,24,5,3001,Maryland,Baltimore,Essex,2015-01-06,Parts per billion,17.954167,37.7,21,35,Parts per million,0.013917,0.027000000000000003,0,25,Parts per billion,1.6625,2.8,23,,Parts per million,0.381875,1.223,22,,Jan,2015,201501
1504362,73117,24,5,3001,Maryland,Baltimore,Essex,2015-01-06,Parts per billion,17.954167,37.7,21,35,Parts per million,0.013917,0.027000000000000003,0,25,Parts per billion,1.6625,2.8,23,,Parts per million,0.229167,0.9,23,10.0,Jan,2015,201501
1504363,73118,24,5,3001,Maryland,Baltimore,Essex,2015-01-07,Parts per billion,13.925,38.4,2,36,Parts per million,0.027417,0.034,8,31,Parts per billion,1.8125,4.0,2,6.0,Parts per million,0.249083,0.964,2,,Jan,2015,201501
1504364,73119,24,5,3001,Maryland,Baltimore,Essex,2015-01-07,Parts per billion,13.925,38.4,2,36,Parts per million,0.027417,0.034,8,31,Parts per billion,1.8125,4.0,2,6.0,Parts per million,0.3875,1.0,0,11.0,Jan,2015,201501
1504365,73120,24,5,3001,Maryland,Baltimore,Essex,2015-01-07,Parts per billion,13.925,38.4,2,36,Parts per million,0.027417,0.034,8,31,Parts per billion,1.7875,2.9,17,,Parts per million,0.249083,0.964,2,,Jan,2015,201501
1504366,73121,24,5,3001,Maryland,Baltimore,Essex,2015-01-07,Parts per billion,13.925,38.4,2,36,Parts per million,0.027417,0.034,8,31,Parts per billion,1.7875,2.9,17,,Parts per million,0.3875,1.0,0,11.0,Jan,2015,201501
1504367,73122,24,5,3001,Maryland,Baltimore,Essex,2015-01-08,Parts per billion,10.420833,20.9,17,19,Parts per million,0.026125,0.031,8,29,Parts per billion,4.766667,30.5,22,43.0,Parts per million,0.166917,0.274,7,,Jan,2015,201501
1504368,73123,24,5,3001,Maryland,Baltimore,Essex,2015-01-08,Parts per billion,10.420833,20.9,17,19,Parts per million,0.026125,0.031,8,29,Parts per billion,4.766667,30.5,22,43.0,Parts per million,0.17083299999999998,0.2,7,2.0,Jan,2015,201501
1504369,73124,24,5,3001,Maryland,Baltimore,Essex,2015-01-08,Parts per billion,10.420833,20.9,17,19,Parts per million,0.026125,0.031,8,29,Parts per billion,4.725,22.9,23,,Parts per million,0.166917,0.274,7,,Jan,2015,201501
1504370,73125,24,5,3001,Maryland,Baltimore,Essex,2015-01-08,Parts per billion,10.420833,20.9,17,19,Parts per million,0.026125,0.031,8,29,Parts per billion,4.725,22.9,23,,Parts per million,0.17083299999999998,0.2,7,2.0,Jan,2015,201501
1504371,73126,24,5,3001,Maryland,Baltimore,Essex,2015-01-09,Parts per billion,11.316667,28.4,8,26,Parts per million,0.026125,0.032,20,30,Parts per billion,3.591667,15.1,2,21.0,Parts per million,0.14441700000000002,0.282,8,,Jan,2015,201501
1504372,73127,24,5,3001,Maryland,Baltimore,Essex,2015-01-09,Parts per billion,11.316667,28.4,8,26,Parts per million,0.026125,0.032,20,30,Parts per billion,3.591667,15.1,2,21.0,Parts per million,0.166667,0.2,0,2.0,Jan,2015,201501
1504373,73128,24,5,3001,Maryland,Baltimore,Essex,2015-01-09,Parts per billion,11.316667,28.4,8,26,Parts per million,0.026125,0.032,20,30,Parts per billion,3.55,12.7,2,,Parts per million,0.14441700000000002,0.282,8,,Jan,2015,201501
1504374,73129,24,5,3001,Maryland,Baltimore,Essex,2015-01-09,Parts per billion,11.316667,28.4,8,26,Parts per million,0.026125,0.032,20,30,Parts per billion,3.55,12.7,2,,Parts per million,0.166667,0.2,0,2.0,Jan,2015,201501
1504375,73130,24,5,3001,Maryland,Baltimore,Essex,2015-01-10,Parts per billion,13.633333,37.7,20,35,Parts per million,0.020917,0.033,7,31,Parts per billion,1.7333330000000002,3.3,21,4.0,Parts per million,0.344042,1.378,22,,Jan,2015,201501
1504376,73131,24,5,3001,Maryland,Baltimore,Essex,2015-01-10,Parts per billion,13.633333,37.7,20,35,Parts per million,0.020917,0.033,7,31,Parts per billion,1.7333330000000002,3.3,21,4.0,Parts per million,0.204167,0.8,23,9.0,Jan,2015,201501
1504377,73132,24,5,3001,Maryland,Baltimore,Essex,2015-01-10,Parts per billion,13.633333,37.7,20,35,Parts per million,0.020917,0.033,7,31,Parts per billion,1.6875,3.1,23,,Parts per million,0.344042,1.378,22,,Jan,2015,201501
1504378,73133,24,5,3001,Maryland,Baltimore,Essex,2015-01-10,Parts per billion,13.633333,37.7,20,35,Parts per million,0.020917,0.033,7,31,Parts per billion,1.6875,3.1,23,,Parts per million,0.204167,0.8,23,9.0,Jan,2015,201501
1504379,73134,24,5,3001,Maryland,Baltimore,Essex,2015-01-11,Parts per billion,20.904167,35.8,0,33,Parts per million,0.015625,0.028,11,26,Parts per billion,3.420833,12.4,10,17.0,Parts per million,0.410875,1.172,1,,Jan,2015,201501
1504380,73135,24,5,3001,Maryland,Baltimore,Essex,2015-01-11,Parts per billion,20.904167,35.8,0,33,Parts per million,0.015625,0.028,11,26,Parts per billion,3.420833,12.4,10,17.0,Parts per million,0.520833,1.1,2,13.0,Jan,2015,201501
1504381,73136,24,5,3001,Maryland,Baltimore,Essex,2015-01-11,Parts per billion,20.904167,35.8,0,33,Parts per million,0.015625,0.028,11,26,Parts per billion,3.3875,8.7,11,,Parts per million,0.410875,1.172,1,,Jan,2015,201501
1504382,73137,24,5,3001,Maryland,Baltimore,Essex,2015-01-11,Parts per billion,20.904167,35.8,0,33,Parts per million,0.015625,0.028,11,26,Parts per billion,3.3875,8.7,11,,Parts per million,0.520833,1.1,2,13.0,Jan,2015,201501
1504383,73138,24,5,3001,Maryland,Baltimore,Essex,2015-01-12,Parts per billion,23.570833,30.8,15,28,Parts per million,0.009667,0.021,23,19,Parts per billion,1.3625,2.2,19,3.0,Parts per million,0.33129200000000003,0.7759999999999999,18,,Jan,2015,201501
1504384,73139,24,5,3001,Maryland,Baltimore,Essex,2015-01-12,Parts per billion,23.570833,30.8,15,28,Parts per million,0.009667,0.021,23,19,Parts per billion,1.3625,2.2,19,3.0,Parts per million,0.3375,0.5,19,6.0,Jan,2015,201501
1504385,73140,24,5,3001,Maryland,Baltimore,Essex,2015-01-12,Parts per billion,23.570833,30.8,15,28,Parts per million,0.009667,0.021,23,19,Parts per billion,1.3,1.8,20,,Parts per million,0.33129200000000003,0.7759999999999999,18,,Jan,2015,201501
1504386,73141,24,5,3001,Maryland,Baltimore,Essex,2015-01-12,Parts per billion,23.570833,30.8,15,28,Parts per million,0.009667,0.021,23,19,Parts per billion,1.3,1.8,20,,Parts per million,0.3375,0.5,19,6.0,Jan,2015,201501
1504387,73142,24,5,3001,Maryland,Baltimore,Essex,2015-01-13,Parts per billion,6.479167,12.8,0,11,Parts per million,0.028125,0.034,7,31,Parts per billion,1.275,1.6,1,1.0,Parts per million,0.1085,0.16699999999999998,21,,Jan,2015,201501
1504388,73143,24,5,3001,Maryland,Baltimore,Essex,2015-01-13,Parts per billion,6.479167,12.8,0,11,Parts per million,0.028125,0.034,7,31,Parts per billion,1.275,1.6,1,1.0,Parts per million,0.125,0.3,0,3.0,Jan,2015,201501
1504389,73144,24,5,3001,Maryland,Baltimore,Essex,2015-01-13,Parts per billion,6.479167,12.8,0,11,Parts per million,0.028125,0.034,7,31,Parts per billion,1.25,1.5,2,,Parts per million,0.1085,0.16699999999999998,21,,Jan,2015,201501
1504390,73145,24,5,3001,Maryland,Baltimore,Essex,2015-01-13,Parts per billion,6.479167,12.8,0,11,Parts per million,0.028125,0.034,7,31,Parts per billion,1.25,1.5,2,,Parts per million,0.125,0.3,0,3.0,Jan,2015,201501
1504391,73146,24,5,3001,Maryland,Baltimore,Essex,2015-01-14,Parts per billion,14.520832999999998,20.0,22,19,Parts per million,0.014,0.019,0,18,Parts per billion,1.270833,1.6,12,1.0,Parts per million,0.17441700000000002,0.213,8,,Jan,2015,201501
1504392,73147,24,5,3001,Maryland,Baltimore,Essex,2015-01-14,Parts per billion,14.520832999999998,20.0,22,19,Parts per million,0.014,0.019,0,18,Parts per billion,1.270833,1.6,12,1.0,Parts per million,0.17083299999999998,0.2,7,2.0,Jan,2015,201501
1504393,73148,24,5,3001,Maryland,Baltimore,Essex,2015-01-14,Parts per billion,14.520832999999998,20.0,22,19,Parts per million,0.014,0.019,0,18,Parts per billion,1.25,1.5,14,,Parts per million,0.17441700000000002,0.213,8,,Jan,2015,201501
1504394,73149,24,5,3001,Maryland,Baltimore,Essex,2015-01-14,Parts per billion,14.520832999999998,20.0,22,19,Parts per million,0.014,0.019,0,18,Parts per billion,1.25,1.5,14,,Parts per million,0.17083299999999998,0.2,7,2.0,Jan,2015,201501
1504395,73150,24,5,3001,Maryland,Baltimore,Essex,2015-01-15,Parts per billion,22.529167,34.1,18,32,Parts per million,0.008417000000000001,0.021,9,19,Parts per billion,3.429167,6.9,6,9.0,Parts per million,0.2965,0.645,18,,Jan,2015,201501
1504396,73151,24,5,3001,Maryland,Baltimore,Essex,2015-01-15,Parts per billion,22.529167,34.1,18,32,Parts per million,0.008417000000000001,0.021,9,19,Parts per billion,3.429167,6.9,6,9.0,Parts per million,0.25416700000000003,0.4,22,5.0,Jan,2015,201501
1504397,73152,24,5,3001,Maryland,Baltimore,Essex,2015-01-15,Parts per billion,22.529167,34.1,18,32,Parts per million,0.008417000000000001,0.021,9,19,Parts per billion,3.4,5.5,8,,Parts per million,0.2965,0.645,18,,Jan,2015,201501
1504398,73153,24,5,3001,Maryland,Baltimore,Essex,2015-01-15,Parts per billion,22.529167,34.1,18,32,Parts per million,0.008417000000000001,0.021,9,19,Parts per billion,3.4,5.5,8,,Parts per million,0.25416700000000003,0.4,22,5.0,Jan,2015,201501
1504399,73154,24,5,3001,Maryland,Baltimore,Essex,2015-01-16,Parts per billion,17.3,50.4,4,47,Parts per million,0.021792,0.031,19,29,Parts per billion,2.554167,4.6,8,6.0,Parts per million,0.241458,0.601,4,,Jan,2015,201501
1504400,73155,24,5,3001,Maryland,Baltimore,Essex,2015-01-16,Parts per billion,17.3,50.4,4,47,Parts per million,0.021792,0.031,19,29,Parts per billion,2.554167,4.6,8,6.0,Parts per million,0.2875,0.5,0,6.0,Jan,2015,201501
1504401,73156,24,5,3001,Maryland,Baltimore,Essex,2015-01-16,Parts per billion,17.3,50.4,4,47,Parts per million,0.021792,0.031,19,29,Parts per billion,2.525,3.6,11,,Parts per million,0.241458,0.601,4,,Jan,2015,201501
1504402,73157,24,5,3001,Maryland,Baltimore,Essex,2015-01-16,Parts per billion,17.3,50.4,4,47,Parts per million,0.021792,0.031,19,29,Parts per billion,2.525,3.6,11,,Parts per million,0.2875,0.5,0,6.0,Jan,2015,201501
1504403,73158,24,5,3001,Maryland,Baltimore,Essex,2015-01-17,Parts per billion,7.6625,16.3,3,15,Parts per million,0.027125,0.034,10,31,Parts per billion,1.504167,2.2,19,3.0,Parts per million,0.125958,0.194,7,,Jan,2015,201501
1504404,73159,24,5,3001,Maryland,Baltimore,Essex,2015-01-17,Parts per billion,7.6625,16.3,3,15,Parts per million,0.027125,0.034,10,31,Parts per billion,1.504167,2.2,19,3.0,Parts per million,0.1,0.1,0,1.0,Jan,2015,201501
1504405,73160,24,5,3001,Maryland,Baltimore,Essex,2015-01-17,Parts per billion,7.6625,16.3,3,15,Parts per million,0.027125,0.034,10,31,Parts per billion,1.475,1.8,11,,Parts per million,0.125958,0.194,7,,Jan,2015,201501
1504406,73161,24,5,3001,Maryland,Baltimore,Essex,2015-01-17,Parts per billion,7.6625,16.3,3,15,Parts per million,0.027125,0.034,10,31,Parts per billion,1.475,1.8,11,,Parts per million,0.1,0.1,0,1.0,Jan,2015,201501
1504407,73162,24,5,3001,Maryland,Baltimore,Essex,2015-01-18,Parts per billion,24.204167,31.1,2,29,Parts per million,0.0060420000000000005,0.01,21,9,Parts per billion,1.3125,1.8,19,1.0,Parts per million,0.329583,0.632,19,,Jan,2015,201501
1504408,73163,24,5,3001,Maryland,Baltimore,Essex,2015-01-18,Parts per billion,24.204167,31.1,2,29,Parts per million,0.0060420000000000005,0.01,21,9,Parts per billion,1.3125,1.8,19,1.0,Parts per million,0.304167,0.4,14,5.0,Jan,2015,201501
1504409,73164,24,5,3001,Maryland,Baltimore,Essex,2015-01-18,Parts per billion,24.204167,31.1,2,29,Parts per million,0.0060420000000000005,0.01,21,9,Parts per billion,1.275,1.6,8,,Parts per million,0.329583,0.632,19,,Jan,2015,201501
1504410,73165,24,5,3001,Maryland,Baltimore,Essex,2015-01-18,Parts per billion,24.204167,31.1,2,29,Parts per million,0.0060420000000000005,0.01,21,9,Parts per billion,1.275,1.6,8,,Parts per million,0.304167,0.4,14,5.0,Jan,2015,201501
1504411,73166,24,5,3001,Maryland,Baltimore,Essex,2015-01-19,Parts per billion,21.641667,38.7,19,36,Parts per million,0.012125,0.028,10,26,Parts per billion,1.7208330000000005,2.5,20,3.0,Parts per million,0.3005,0.94,19,,Jan,2015,201501
1504412,73167,24,5,3001,Maryland,Baltimore,Essex,2015-01-19,Parts per billion,21.641667,38.7,19,36,Parts per million,0.012125,0.028,10,26,Parts per billion,1.7208330000000005,2.5,20,3.0,Parts per million,0.229167,0.6,23,7.0,Jan,2015,201501
1504413,73168,24,5,3001,Maryland,Baltimore,Essex,2015-01-19,Parts per billion,21.641667,38.7,19,36,Parts per million,0.012125,0.028,10,26,Parts per billion,1.7,2.4,23,,Parts per million,0.3005,0.94,19,,Jan,2015,201501
1504414,73169,24,5,3001,Maryland,Baltimore,Essex,2015-01-19,Parts per billion,21.641667,38.7,19,36,Parts per million,0.012125,0.028,10,26,Parts per billion,1.7,2.4,23,,Parts per million,0.229167,0.6,23,7.0,Jan,2015,201501
