,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1560116,10512,19,153,30,Iowa,Polk,Des Moines,2016-04-02,Parts per billion,5.120833,26.6,21,25,Parts per million,0.03325,0.043,8,40,Parts per billion,0.013043,0.1,16,0.0,Parts per million,0.176696,0.405,22,,Apr,2016,201604
1560117,10513,19,153,30,Iowa,Polk,Des Moines,2016-04-02,Parts per billion,5.120833,26.6,21,25,Parts per million,0.03325,0.043,8,40,Parts per billion,0.013043,0.1,16,0.0,Parts per million,0.154167,0.2,0,2.0,Apr,2016,201604
1560118,10516,19,153,30,Iowa,Polk,Des Moines,2016-04-02,Parts per billion,5.120833,26.6,21,25,Parts per million,0.033333,0.043,8,40,Parts per billion,0.013043,0.1,16,0.0,Parts per million,0.176696,0.405,22,,Apr,2016,201604
1560119,10517,19,153,30,Iowa,Polk,Des Moines,2016-04-02,Parts per billion,5.120833,26.6,21,25,Parts per million,0.033333,0.043,8,40,Parts per billion,0.013043,0.1,16,0.0,Parts per million,0.154167,0.2,0,2.0,Apr,2016,201604
1560120,10520,19,153,30,Iowa,Polk,Des Moines,2016-04-03,Parts per billion,3.233333,11.6,1,10,Parts per million,0.037917,0.047,8,44,Parts per billion,0.134783,0.5,8,0.0,Parts per million,0.167478,0.222,9,,Apr,2016,201604
1560121,10521,19,153,30,Iowa,Polk,Des Moines,2016-04-03,Parts per billion,3.233333,11.6,1,10,Parts per million,0.037917,0.047,8,44,Parts per billion,0.134783,0.5,8,0.0,Parts per million,0.2,0.2,0,2.0,Apr,2016,201604
1560122,10522,19,153,30,Iowa,Polk,Des Moines,2016-04-03,Parts per billion,3.233333,11.6,1,10,Parts per million,0.037917,0.047,8,44,Parts per billion,0.128571,0.3,8,,Parts per million,0.167478,0.222,9,,Apr,2016,201604
1560123,10523,19,153,30,Iowa,Polk,Des Moines,2016-04-03,Parts per billion,3.233333,11.6,1,10,Parts per million,0.037917,0.047,8,44,Parts per billion,0.128571,0.3,8,,Parts per million,0.2,0.2,0,2.0,Apr,2016,201604
1560124,10524,19,153,30,Iowa,Polk,Des Moines,2016-04-03,Parts per billion,3.233333,11.6,1,10,Parts per million,0.038,0.048,9,44,Parts per billion,0.134783,0.5,8,0.0,Parts per million,0.167478,0.222,9,,Apr,2016,201604
1560125,10525,19,153,30,Iowa,Polk,Des Moines,2016-04-03,Parts per billion,3.233333,11.6,1,10,Parts per million,0.038,0.048,9,44,Parts per billion,0.134783,0.5,8,0.0,Parts per million,0.2,0.2,0,2.0,Apr,2016,201604
