,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1439969,0,1,73,23,Alabama,Jefferson,Birmingham,2015-01-01,Parts per billion,13.916667000000002,22.9,21,21,Parts per million,0.014167,0.023,9,21,Parts per billion,1.483333,2.7,9,3.0,Parts per million,0.24,0.37,5,,Jan,2015,201501
1439970,1,1,73,23,Alabama,Jefferson,Birmingham,2015-01-01,Parts per billion,13.916667000000002,22.9,21,21,Parts per million,0.014167,0.023,9,21,Parts per billion,1.483333,2.7,9,3.0,Parts per million,0.229412,0.3,7,3.0,Jan,2015,201501
1439971,2,1,73,23,Alabama,Jefferson,Birmingham,2015-01-01,Parts per billion,13.916667000000002,22.9,21,21,Parts per million,0.014167,0.023,9,21,Parts per billion,1.45,2.3,5,,Parts per million,0.24,0.37,5,,Jan,2015,201501
1439972,3,1,73,23,Alabama,Jefferson,Birmingham,2015-01-01,Parts per billion,13.916667000000002,22.9,21,21,Parts per million,0.014167,0.023,9,21,Parts per billion,1.45,2.3,5,,Parts per million,0.229412,0.3,7,3.0,Jan,2015,201501
1439973,4,1,73,23,Alabama,Jefferson,Birmingham,2015-03-02,Parts per billion,8.975,16.5,22,15,Parts per million,0.011556,0.016,10,15,Parts per billion,0.7,1.4,23,1.0,Parts per million,0.233,0.34,5,,Mar,2015,201503
1439974,5,1,73,23,Alabama,Jefferson,Birmingham,2015-03-02,Parts per billion,8.975,16.5,22,15,Parts per million,0.011556,0.016,10,15,Parts per billion,0.7,1.4,23,1.0,Parts per million,0.216667,0.3,9,3.0,Mar,2015,201503
1439975,6,1,73,23,Alabama,Jefferson,Birmingham,2015-03-02,Parts per billion,8.975,16.5,22,15,Parts per million,0.011556,0.016,10,15,Parts per billion,0.675,0.9,23,,Parts per million,0.233,0.34,5,,Mar,2015,201503
1439976,7,1,73,23,Alabama,Jefferson,Birmingham,2015-03-02,Parts per billion,8.975,16.5,22,15,Parts per million,0.011556,0.016,10,15,Parts per billion,0.675,0.9,23,,Parts per million,0.216667,0.3,9,3.0,Mar,2015,201503
1439977,8,1,73,23,Alabama,Jefferson,Birmingham,2015-03-03,Parts per billion,14.1625,18.6,4,17,Parts per million,0.00775,0.017,21,16,Parts per billion,0.877273,2.4,22,3.0,Parts per million,0.276818,0.59,18,,Mar,2015,201503
1439978,9,1,73,23,Alabama,Jefferson,Birmingham,2015-03-03,Parts per billion,14.1625,18.6,4,17,Parts per million,0.00775,0.017,21,16,Parts per billion,0.877273,2.4,22,3.0,Parts per million,0.270833,0.3,7,3.0,Mar,2015,201503
1439979,10,1,73,23,Alabama,Jefferson,Birmingham,2015-03-03,Parts per billion,14.1625,18.6,4,17,Parts per million,0.00775,0.017,21,16,Parts per billion,0.814286,1.9,23,,Parts per million,0.276818,0.59,18,,Mar,2015,201503
1439980,11,1,73,23,Alabama,Jefferson,Birmingham,2015-03-03,Parts per billion,14.1625,18.6,4,17,Parts per million,0.00775,0.017,21,16,Parts per billion,0.814286,1.9,23,,Parts per million,0.270833,0.3,7,3.0,Mar,2015,201503
1439981,12,1,73,23,Alabama,Jefferson,Birmingham,2015-03-04,Parts per billion,5.2708330000000005,11.2,18,10,Parts per million,0.018667,0.023,9,21,Parts per billion,0.244444,1.3,12,1.0,Parts per million,0.102727,0.2,12,,Mar,2015,201503
1439982,13,1,73,23,Alabama,Jefferson,Birmingham,2015-03-04,Parts per billion,5.2708330000000005,11.2,18,10,Parts per million,0.018667,0.023,9,21,Parts per billion,0.244444,1.3,12,1.0,Parts per million,0.0875,0.2,0,2.0,Mar,2015,201503
1439983,14,1,73,23,Alabama,Jefferson,Birmingham,2015-03-04,Parts per billion,5.2708330000000005,11.2,18,10,Parts per million,0.018667,0.023,9,21,Parts per billion,0.2,0.6,14,,Parts per million,0.102727,0.2,12,,Mar,2015,201503
1439984,15,1,73,23,Alabama,Jefferson,Birmingham,2015-03-04,Parts per billion,5.2708330000000005,11.2,18,10,Parts per million,0.018667,0.023,9,21,Parts per billion,0.2,0.6,14,,Parts per million,0.0875,0.2,0,2.0,Mar,2015,201503
1439985,16,1,73,23,Alabama,Jefferson,Birmingham,2015-03-05,Parts per billion,3.225,4.5,3,4,Parts per million,0.034167,0.04,17,37,Parts per billion,0.14090899999999998,0.4,21,0.0,Parts per million,0.137727,0.16,2,,Mar,2015,201503
1439986,17,1,73,23,Alabama,Jefferson,Birmingham,2015-03-05,Parts per billion,3.225,4.5,3,4,Parts per million,0.034167,0.04,17,37,Parts per billion,0.14090899999999998,0.4,21,0.0,Parts per million,0.129167,0.2,0,2.0,Mar,2015,201503
1439987,18,1,73,23,Alabama,Jefferson,Birmingham,2015-03-05,Parts per billion,3.225,4.5,3,4,Parts per million,0.034167,0.04,17,37,Parts per billion,0.128571,0.4,23,,Parts per million,0.137727,0.16,2,,Mar,2015,201503
1439988,19,1,73,23,Alabama,Jefferson,Birmingham,2015-03-05,Parts per billion,3.225,4.5,3,4,Parts per million,0.034167,0.04,17,37,Parts per billion,0.128571,0.4,23,,Parts per million,0.129167,0.2,0,2.0,Mar,2015,201503
1439989,20,1,73,23,Alabama,Jefferson,Birmingham,2015-03-06,Parts per billion,5.9625,20.1,23,19,Parts per million,0.031458,0.042,10,39,Parts per billion,1.133333,1.7,7,1.0,Parts per million,0.169545,0.28,23,,Mar,2015,201503
