,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1572276,23946,51,87,14,Virginia,Henrico,East Highland Park,2016-01-01,Parts per billion,5.6625,11.8,20,10,Parts per million,0.016458,0.019,8,18,Parts per billion,0.275,0.4,8,0.0,Parts per million,0.19625,0.28,21,,Jan,2016,201601
1572277,23947,51,87,14,Virginia,Henrico,East Highland Park,2016-01-01,Parts per billion,5.6625,11.8,20,10,Parts per million,0.016458,0.019,8,18,Parts per billion,0.275,0.4,8,0.0,Parts per million,0.2,0.2,5,2.0,Jan,2016,201601
1572278,23948,51,87,14,Virginia,Henrico,East Highland Park,2016-01-01,Parts per billion,5.6625,11.8,20,10,Parts per million,0.016458,0.019,8,18,Parts per billion,0.2625,0.4,11,,Parts per million,0.19625,0.28,21,,Jan,2016,201601
1572279,23949,51,87,14,Virginia,Henrico,East Highland Park,2016-01-01,Parts per billion,5.6625,11.8,20,10,Parts per million,0.016458,0.019,8,18,Parts per billion,0.2625,0.4,11,,Parts per million,0.2,0.2,5,2.0,Jan,2016,201601
1572280,23950,51,87,14,Virginia,Henrico,East Highland Park,2016-01-02,Parts per billion,11.758333,22.9,7,21,Parts per million,0.016708,0.032,10,30,Parts per billion,0.2625,0.5,23,0.0,Parts per million,0.305,0.57,4,,Jan,2016,201601
1572281,23951,51,87,14,Virginia,Henrico,East Highland Park,2016-01-02,Parts per billion,11.758333,22.9,7,21,Parts per million,0.016708,0.032,10,30,Parts per billion,0.2625,0.5,23,0.0,Parts per million,0.283333,0.4,7,5.0,Jan,2016,201601
1572282,23952,51,87,14,Virginia,Henrico,East Highland Park,2016-01-02,Parts per billion,11.758333,22.9,7,21,Parts per million,0.016708,0.032,10,30,Parts per billion,0.25,0.4,23,,Parts per million,0.305,0.57,4,,Jan,2016,201601
1572283,23953,51,87,14,Virginia,Henrico,East Highland Park,2016-01-02,Parts per billion,11.758333,22.9,7,21,Parts per million,0.016708,0.032,10,30,Parts per billion,0.25,0.4,23,,Parts per million,0.283333,0.4,7,5.0,Jan,2016,201601
1572284,23954,51,87,14,Virginia,Henrico,East Highland Park,2016-01-03,Parts per billion,12.245833,24.2,3,23,Parts per million,0.019542,0.031,9,29,Parts per billion,0.45,0.9,3,0.0,Parts per million,0.322083,0.6,2,,Jan,2016,201601
1572285,23955,51,87,14,Virginia,Henrico,East Highland Park,2016-01-03,Parts per billion,12.245833,24.2,3,23,Parts per million,0.019542,0.031,9,29,Parts per billion,0.45,0.9,3,0.0,Parts per million,0.325,0.5,3,6.0,Jan,2016,201601
