,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1566874,17782,39,35,60,Ohio,Cuyahoga,Cleveland,2016-01-01,Parts per billion,3.73913,7.0,21,7,Parts per million,0.0265,0.031,6,29,Parts per billion,0.034783,0.1,6,0.0,Parts per million,0.162174,0.181,19,,Jan,2016,201601
1566875,17783,39,35,60,Ohio,Cuyahoga,Cleveland,2016-01-01,Parts per billion,3.73913,7.0,21,7,Parts per million,0.0265,0.031,6,29,Parts per billion,0.034783,0.1,6,0.0,Parts per million,0.188889,0.2,6,2.0,Jan,2016,201601
1566876,17784,39,35,60,Ohio,Cuyahoga,Cleveland,2016-01-01,Parts per billion,3.73913,7.0,21,7,Parts per million,0.0265,0.031,6,29,Parts per billion,0.028571,0.1,8,,Parts per million,0.162174,0.181,19,,Jan,2016,201601
1566877,17785,39,35,60,Ohio,Cuyahoga,Cleveland,2016-01-01,Parts per billion,3.73913,7.0,21,7,Parts per million,0.0265,0.031,6,29,Parts per billion,0.028571,0.1,8,,Parts per million,0.188889,0.2,6,2.0,Jan,2016,201601
1566878,17790,39,35,60,Ohio,Cuyahoga,Cleveland,2016-01-02,Parts per billion,6.565217,16.0,19,15,Parts per million,0.021708,0.025,22,23,Parts per billion,0.104348,0.4,22,0.0,Parts per million,0.203522,0.287,19,,Jan,2016,201601
1566879,17791,39,35,60,Ohio,Cuyahoga,Cleveland,2016-01-02,Parts per billion,6.565217,16.0,19,15,Parts per million,0.021708,0.025,22,23,Parts per billion,0.104348,0.4,22,0.0,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1566880,17792,39,35,60,Ohio,Cuyahoga,Cleveland,2016-01-02,Parts per billion,6.565217,16.0,19,15,Parts per million,0.021708,0.025,22,23,Parts per billion,0.07142899999999999,0.3,23,,Parts per million,0.203522,0.287,19,,Jan,2016,201601
1566881,17793,39,35,60,Ohio,Cuyahoga,Cleveland,2016-01-02,Parts per billion,6.565217,16.0,19,15,Parts per million,0.021708,0.025,22,23,Parts per billion,0.07142899999999999,0.3,23,,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1566882,17794,39,35,60,Ohio,Cuyahoga,Cleveland,2016-01-03,Parts per billion,4.695652,10.0,12,9,Parts per million,0.027833,0.033,22,31,Parts per billion,0.086957,2.0,12,3.0,Parts per million,0.19,0.25,16,,Jan,2016,201601
1566883,17795,39,35,60,Ohio,Cuyahoga,Cleveland,2016-01-03,Parts per billion,4.695652,10.0,12,9,Parts per million,0.027833,0.033,22,31,Parts per billion,0.086957,2.0,12,3.0,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
