,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1561656,12310,22,33,9,Louisiana,East Baton Rouge,Baton Rouge,2016-01-01,Parts per billion,8.5125,14.2,3,13,Parts per million,0.0255,0.028,23,26,Parts per billion,0.734783,2.2,18,3.0,Parts per million,0.157917,0.2,3,,Jan,2016,201601
1561657,12311,22,33,9,Louisiana,East Baton Rouge,Baton Rouge,2016-01-01,Parts per billion,8.5125,14.2,3,13,Parts per million,0.0255,0.028,23,26,Parts per billion,0.734783,2.2,18,3.0,Parts per million,0.184211,0.2,5,2.0,Jan,2016,201601
1561658,12312,22,33,9,Louisiana,East Baton Rouge,Baton Rouge,2016-01-01,Parts per billion,8.5125,14.2,3,13,Parts per million,0.0255,0.028,23,26,Parts per billion,0.757143,1.4,20,,Parts per million,0.157917,0.2,3,,Jan,2016,201601
1561659,12313,22,33,9,Louisiana,East Baton Rouge,Baton Rouge,2016-01-01,Parts per billion,8.5125,14.2,3,13,Parts per million,0.0255,0.028,23,26,Parts per billion,0.757143,1.4,20,,Parts per million,0.184211,0.2,5,2.0,Jan,2016,201601
1561660,12314,22,33,9,Louisiana,East Baton Rouge,Baton Rouge,2016-01-02,Parts per billion,6.7,14.9,23,13,Parts per million,0.027083,0.031,6,29,Parts per billion,0.645833,2.3,20,3.0,Parts per million,0.150417,0.23,23,,Jan,2016,201601
1561661,12315,22,33,9,Louisiana,East Baton Rouge,Baton Rouge,2016-01-02,Parts per billion,6.7,14.9,23,13,Parts per million,0.027083,0.031,6,29,Parts per billion,0.645833,2.3,20,3.0,Parts per million,0.129167,0.2,0,2.0,Jan,2016,201601
1561662,12316,22,33,9,Louisiana,East Baton Rouge,Baton Rouge,2016-01-02,Parts per billion,6.7,14.9,23,13,Parts per million,0.027083,0.031,6,29,Parts per billion,0.6125,1.3,20,,Parts per million,0.150417,0.23,23,,Jan,2016,201601
1561663,12317,22,33,9,Louisiana,East Baton Rouge,Baton Rouge,2016-01-02,Parts per billion,6.7,14.9,23,13,Parts per million,0.027083,0.031,6,29,Parts per billion,0.6125,1.3,20,,Parts per million,0.129167,0.2,0,2.0,Jan,2016,201601
1561664,12318,22,33,9,Louisiana,East Baton Rouge,Baton Rouge,2016-01-03,Parts per billion,15.442857,34.5,23,32,Parts per million,0.0205,0.033,9,31,Parts per billion,1.645833,5.7,9,7.0,Parts per million,0.199524,0.56,22,,Jan,2016,201601
1561665,12319,22,33,9,Louisiana,East Baton Rouge,Baton Rouge,2016-01-03,Parts per billion,15.442857,34.5,23,32,Parts per million,0.0205,0.033,9,31,Parts per billion,1.645833,5.7,9,7.0,Parts per million,0.172222,0.3,23,3.0,Jan,2016,201601
1561666,12320,22,33,9,Louisiana,East Baton Rouge,Baton Rouge,2016-01-03,Parts per billion,15.442857,34.5,23,32,Parts per million,0.0205,0.033,9,31,Parts per billion,1.625,4.6,14,,Parts per million,0.199524,0.56,22,,Jan,2016,201601
1561667,12321,22,33,9,Louisiana,East Baton Rouge,Baton Rouge,2016-01-03,Parts per billion,15.442857,34.5,23,32,Parts per million,0.0205,0.033,9,31,Parts per billion,1.625,4.6,14,,Parts per million,0.172222,0.3,23,3.0,Jan,2016,201601
1561668,12322,22,33,9,Louisiana,East Baton Rouge,Baton Rouge,2016-01-04,Parts per billion,12.075,34.0,0,32,Parts per million,0.027583,0.036000000000000004,11,33,Parts per billion,0.7875,2.4,5,3.0,Parts per million,0.189167,0.34,5,,Jan,2016,201601
1561669,12323,22,33,9,Louisiana,East Baton Rouge,Baton Rouge,2016-01-04,Parts per billion,12.075,34.0,0,32,Parts per million,0.027583,0.036000000000000004,11,33,Parts per billion,0.7875,2.4,5,3.0,Parts per million,0.220833,0.3,0,3.0,Jan,2016,201601
1561670,12324,22,33,9,Louisiana,East Baton Rouge,Baton Rouge,2016-01-04,Parts per billion,12.075,34.0,0,32,Parts per million,0.027583,0.036000000000000004,11,33,Parts per billion,0.7625,1.5,5,,Parts per million,0.189167,0.34,5,,Jan,2016,201601
