,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1564470,15282,33,15,18,New_Hampshire,Rockingham,Not in a city,2016-01-01,Parts per billion,1.645833,2.8,2,2,Parts per million,0.030667000000000007,0.033,19,31,Parts per billion,0.527273,0.7,3,0.0,Parts per million,0.178043,0.224,1,,Jan,2016,201601
1564471,15283,33,15,18,New_Hampshire,Rockingham,Not in a city,2016-01-01,Parts per billion,1.645833,2.8,2,2,Parts per million,0.030667000000000007,0.033,19,31,Parts per billion,0.527273,0.7,3,0.0,Parts per million,0.2,0.2,6,2.0,Jan,2016,201601
1564472,15284,33,15,18,New_Hampshire,Rockingham,Not in a city,2016-01-01,Parts per billion,1.645833,2.8,2,2,Parts per million,0.030667000000000007,0.033,19,31,Parts per billion,0.5,0.6,8,,Parts per million,0.178043,0.224,1,,Jan,2016,201601
1564473,15285,33,15,18,New_Hampshire,Rockingham,Not in a city,2016-01-01,Parts per billion,1.645833,2.8,2,2,Parts per million,0.030667000000000007,0.033,19,31,Parts per billion,0.5,0.6,8,,Parts per million,0.2,0.2,6,2.0,Jan,2016,201601
1564474,15286,33,15,18,New_Hampshire,Rockingham,Not in a city,2016-01-02,Parts per billion,1.45,2.2,7,2,Parts per million,0.03175,0.035,10,32,Parts per billion,0.566667,0.9,4,0.0,Parts per million,0.166667,0.179,22,,Jan,2016,201601
1564475,15287,33,15,18,New_Hampshire,Rockingham,Not in a city,2016-01-02,Parts per billion,1.45,2.2,7,2,Parts per million,0.03175,0.035,10,32,Parts per billion,0.566667,0.9,4,0.0,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1564476,15288,33,15,18,New_Hampshire,Rockingham,Not in a city,2016-01-02,Parts per billion,1.45,2.2,7,2,Parts per million,0.03175,0.035,10,32,Parts per billion,0.5375,0.7,5,,Parts per million,0.166667,0.179,22,,Jan,2016,201601
1564477,15289,33,15,18,New_Hampshire,Rockingham,Not in a city,2016-01-02,Parts per billion,1.45,2.2,7,2,Parts per million,0.03175,0.035,10,32,Parts per billion,0.5375,0.7,5,,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
1564478,15290,33,15,18,New_Hampshire,Rockingham,Not in a city,2016-01-03,Parts per billion,2.545833,4.6,23,4,Parts per million,0.028417,0.033,11,31,Parts per billion,0.845833,1.3,11,1.0,Parts per million,0.190375,0.249,23,,Jan,2016,201601
1564479,15291,33,15,18,New_Hampshire,Rockingham,Not in a city,2016-01-03,Parts per billion,2.545833,4.6,23,4,Parts per million,0.028417,0.033,11,31,Parts per billion,0.845833,1.3,11,1.0,Parts per million,0.2,0.2,0,2.0,Jan,2016,201601
