,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1508183,77050,25,25,42,Massachusetts,Suffolk,Boston,2015-02-05,Parts per billion,19.818182,46.0,6,43,Parts per million,0.025143,0.027000000000000003,12,25,Parts per billion,1.6625,2.9,17,3.0,Parts per million,0.3165,0.563,6,,Feb,2015,201502
1508184,77051,25,25,42,Massachusetts,Suffolk,Boston,2015-02-05,Parts per billion,19.818182,46.0,6,43,Parts per million,0.025143,0.027000000000000003,12,25,Parts per billion,1.6625,2.9,17,3.0,Parts per million,0.320833,0.4,5,5.0,Feb,2015,201502
1508185,77052,25,25,42,Massachusetts,Suffolk,Boston,2015-02-05,Parts per billion,19.818182,46.0,6,43,Parts per million,0.025143,0.027000000000000003,12,25,Parts per billion,1.6125,2.2,8,,Parts per million,0.3165,0.563,6,,Feb,2015,201502
1508186,77053,25,25,42,Massachusetts,Suffolk,Boston,2015-02-05,Parts per billion,19.818182,46.0,6,43,Parts per million,0.025143,0.027000000000000003,12,25,Parts per billion,1.6125,2.2,8,,Parts per million,0.320833,0.4,5,5.0,Feb,2015,201502
1508187,77054,25,25,42,Massachusetts,Suffolk,Boston,2015-02-06,Parts per billion,22.458333,35.0,18,33,Parts per million,0.017958000000000002,0.023,8,21,Parts per billion,1.495833,2.1,7,3.0,Parts per million,0.337,0.453,19,,Feb,2015,201502
1508188,77055,25,25,42,Massachusetts,Suffolk,Boston,2015-02-06,Parts per billion,22.458333,35.0,18,33,Parts per million,0.017958000000000002,0.023,8,21,Parts per billion,1.495833,2.1,7,3.0,Parts per million,0.31666700000000003,0.4,12,5.0,Feb,2015,201502
1508189,77056,25,25,42,Massachusetts,Suffolk,Boston,2015-02-06,Parts per billion,22.458333,35.0,18,33,Parts per million,0.017958000000000002,0.023,8,21,Parts per billion,1.4625,1.8,8,,Parts per million,0.337,0.453,19,,Feb,2015,201502
1508190,77057,25,25,42,Massachusetts,Suffolk,Boston,2015-02-06,Parts per billion,22.458333,35.0,18,33,Parts per million,0.017958000000000002,0.023,8,21,Parts per billion,1.4625,1.8,8,,Parts per million,0.31666700000000003,0.4,12,5.0,Feb,2015,201502
1508191,77058,25,25,42,Massachusetts,Suffolk,Boston,2015-02-07,Parts per billion,21.227273,33.0,23,31,Parts per million,0.015542,0.022,0,20,Parts per billion,1.815789,2.1,4,3.0,Parts per million,0.363476,0.695,23,,Feb,2015,201502
1508192,77059,25,25,42,Massachusetts,Suffolk,Boston,2015-02-07,Parts per billion,21.227273,33.0,23,31,Parts per million,0.015542,0.022,0,20,Parts per billion,1.815789,2.1,4,3.0,Parts per million,0.34444400000000003,0.4,0,5.0,Feb,2015,201502
