,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1544722,119122,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-01,Parts per billion,33.25,47.0,7,44,Parts per million,0.010333,0.028,10,26,Parts per billion,0.241667,0.6,8,0.0,Parts per million,0.655652,1.35,2,,Jan,2015,201501
1544723,119123,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-01,Parts per billion,33.25,47.0,7,44,Parts per million,0.010333,0.028,10,26,Parts per billion,0.241667,0.6,8,0.0,Parts per million,0.627778,1.0,6,11.0,Jan,2015,201501
1544724,119124,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-01,Parts per billion,33.25,47.0,7,44,Parts per million,0.010333,0.028,10,26,Parts per billion,0.225,0.5,11,,Parts per million,0.655652,1.35,2,,Jan,2015,201501
1544725,119125,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-01,Parts per billion,33.25,47.0,7,44,Parts per million,0.010333,0.028,10,26,Parts per billion,0.225,0.5,11,,Parts per million,0.627778,1.0,6,11.0,Jan,2015,201501
1544726,119126,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-02,Parts per billion,41.875,52.0,21,49,Parts per million,0.007125,0.017,9,16,Parts per billion,0.7875,3.7,11,4.0,Parts per million,0.765,1.76,7,,Jan,2015,201501
1544727,119127,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-02,Parts per billion,41.875,52.0,21,49,Parts per million,0.007125,0.017,9,16,Parts per billion,0.7875,3.7,11,4.0,Parts per million,0.75,1.1,8,13.0,Jan,2015,201501
1544728,119128,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-02,Parts per billion,41.875,52.0,21,49,Parts per million,0.007125,0.017,9,16,Parts per billion,0.75,2.2,14,,Parts per million,0.765,1.76,7,,Jan,2015,201501
1544729,119129,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-02,Parts per billion,41.875,52.0,21,49,Parts per million,0.007125,0.017,9,16,Parts per billion,0.75,2.2,14,,Parts per million,0.75,1.1,8,13.0,Jan,2015,201501
1544730,119130,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-03,Parts per billion,44.375,55.0,18,52,Parts per million,0.006375,0.016,9,15,Parts per billion,0.575,2.2,14,3.0,Parts per million,0.631818,1.16,19,,Jan,2015,201501
1544731,119131,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-03,Parts per billion,44.375,55.0,18,52,Parts per million,0.006375,0.016,9,15,Parts per billion,0.575,2.2,14,3.0,Parts per million,0.620833,0.9,23,10.0,Jan,2015,201501
1544732,119132,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-03,Parts per billion,44.375,55.0,18,52,Parts per million,0.006375,0.016,9,15,Parts per billion,0.55,1.8,14,,Parts per million,0.631818,1.16,19,,Jan,2015,201501
1544733,119133,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-03,Parts per billion,44.375,55.0,18,52,Parts per million,0.006375,0.016,9,15,Parts per billion,0.55,1.8,14,,Parts per million,0.620833,0.9,23,10.0,Jan,2015,201501
1544734,119134,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-04,Parts per billion,39.5,48.0,0,45,Parts per million,0.00675,0.018000000000000002,9,17,Parts per billion,0.1,0.4,2,0.0,Parts per million,0.696667,1.31,1,,Jan,2015,201501
1544735,119135,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-04,Parts per billion,39.5,48.0,0,45,Parts per million,0.00675,0.018000000000000002,9,17,Parts per billion,0.1,0.4,2,0.0,Parts per million,0.7375,1.1,2,13.0,Jan,2015,201501
1544736,119136,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-04,Parts per billion,39.5,48.0,0,45,Parts per million,0.00675,0.018000000000000002,9,17,Parts per billion,0.075,0.2,2,,Parts per million,0.696667,1.31,1,,Jan,2015,201501
1544737,119137,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-04,Parts per billion,39.5,48.0,0,45,Parts per million,0.00675,0.018000000000000002,9,17,Parts per billion,0.075,0.2,2,,Parts per million,0.7375,1.1,2,13.0,Jan,2015,201501
1544738,119138,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-05,Parts per billion,42.083333,49.0,22,46,Parts per million,0.003,0.008,8,7,Parts per billion,0.3625,1.1,22,1.0,Parts per million,0.900909,1.6,22,,Jan,2015,201501
1544739,119139,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-05,Parts per billion,42.083333,49.0,22,46,Parts per million,0.003,0.008,8,7,Parts per billion,0.3625,1.1,22,1.0,Parts per million,0.7625,1.3,23,15.0,Jan,2015,201501
1544740,119140,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-05,Parts per billion,42.083333,49.0,22,46,Parts per million,0.003,0.008,8,7,Parts per billion,0.325,0.9,23,,Parts per million,0.900909,1.6,22,,Jan,2015,201501
1544741,119141,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-05,Parts per billion,42.083333,49.0,22,46,Parts per million,0.003,0.008,8,7,Parts per billion,0.325,0.9,23,,Parts per million,0.7625,1.3,23,15.0,Jan,2015,201501
1544742,119142,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-06,Parts per billion,42.375,48.0,8,45,Parts per million,0.003125,0.009000000000000001,9,8,Parts per billion,0.866667,3.4,11,4.0,Parts per million,1.21875,3.27,8,,Jan,2015,201501
1544743,119143,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-06,Parts per billion,42.375,48.0,8,45,Parts per million,0.003125,0.009000000000000001,9,8,Parts per billion,0.866667,3.4,11,4.0,Parts per million,1.229167,1.7,9,19.0,Jan,2015,201501
1544744,119144,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-06,Parts per billion,42.375,48.0,8,45,Parts per million,0.003125,0.009000000000000001,9,8,Parts per billion,0.825,1.9,11,,Parts per million,1.21875,3.27,8,,Jan,2015,201501
1544745,119145,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-06,Parts per billion,42.375,48.0,8,45,Parts per million,0.003125,0.009000000000000001,9,8,Parts per billion,0.825,1.9,11,,Parts per million,1.229167,1.7,9,19.0,Jan,2015,201501
1544746,119146,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-07,Parts per billion,37.625,52.0,14,49,Parts per million,0.003208,0.009000000000000001,8,8,Parts per billion,0.804167,5.0,14,7.0,Parts per million,1.129167,2.99,8,,Jan,2015,201501
1544747,119147,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-07,Parts per billion,37.625,52.0,14,49,Parts per million,0.003208,0.009000000000000001,8,8,Parts per billion,0.804167,5.0,14,7.0,Parts per million,1.116667,1.4,8,16.0,Jan,2015,201501
1544748,119148,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-07,Parts per billion,37.625,52.0,14,49,Parts per million,0.003208,0.009000000000000001,8,8,Parts per billion,0.7625,2.2,14,,Parts per million,1.129167,2.99,8,,Jan,2015,201501
1544749,119149,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-07,Parts per billion,37.625,52.0,14,49,Parts per million,0.003208,0.009000000000000001,8,8,Parts per billion,0.7625,2.2,14,,Parts per million,1.116667,1.4,8,16.0,Jan,2015,201501
1544750,119150,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-08,Parts per billion,45.208333,63.0,10,61,Parts per million,0.002208,0.006999999999999999,9,6,Parts per billion,0.770833,1.9,9,1.0,Parts per million,1.32087,3.44,8,,Jan,2015,201501
1544751,119151,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-08,Parts per billion,45.208333,63.0,10,61,Parts per million,0.002208,0.006999999999999999,9,6,Parts per billion,0.770833,1.9,9,1.0,Parts per million,1.329167,1.8,11,20.0,Jan,2015,201501
1544752,119152,49,35,3006,Utah,Salt Lake,Salt Lake City,2015-01-08,Parts per billion,45.208333,63.0,10,61,Parts per million,0.002208,0.006999999999999999,9,6,Parts per billion,0.725,1.7,11,,Parts per million,1.32087,3.44,8,,Jan,2015,201501
