,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1498413,66830,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-01,Parts per billion,9.616667,16.7,19,15,Parts per million,0.0175,0.024,7,22,Parts per billion,0.7125,0.9,18,0.0,Parts per million,0.368583,0.574,21,,Jan,2015,201501
1498414,66831,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-01,Parts per billion,9.616667,16.7,19,15,Parts per million,0.0175,0.024,7,22,Parts per billion,0.7125,0.9,18,0.0,Parts per million,0.357895,0.5,21,6.0,Jan,2015,201501
1498415,66832,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-01,Parts per billion,9.616667,16.7,19,15,Parts per million,0.0175,0.024,7,22,Parts per billion,0.6875,0.9,20,,Parts per million,0.368583,0.574,21,,Jan,2015,201501
1498416,66833,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-01,Parts per billion,9.616667,16.7,19,15,Parts per million,0.0175,0.024,7,22,Parts per billion,0.6875,0.9,20,,Parts per million,0.357895,0.5,21,6.0,Jan,2015,201501
1498417,66834,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-02,Parts per billion,15.533333,19.7,7,18,Parts per million,0.00675,0.011,9,10,Parts per billion,0.833333,1.1,8,1.0,Parts per million,0.320417,0.428,16,,Jan,2015,201501
1498418,66835,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-02,Parts per billion,15.533333,19.7,7,18,Parts per million,0.00675,0.011,9,10,Parts per billion,0.833333,1.1,8,1.0,Parts per million,0.341667,0.4,0,5.0,Jan,2015,201501
1498419,66836,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-02,Parts per billion,15.533333,19.7,7,18,Parts per million,0.00675,0.011,9,10,Parts per billion,0.8125,1.0,11,,Parts per million,0.320417,0.428,16,,Jan,2015,201501
1498420,66837,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-02,Parts per billion,15.533333,19.7,7,18,Parts per million,0.00675,0.011,9,10,Parts per billion,0.8125,1.0,11,,Parts per million,0.341667,0.4,0,5.0,Jan,2015,201501
1498421,66838,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-03,Parts per billion,16.345833,26.9,16,25,Parts per million,0.009667,0.024,23,22,Parts per billion,1.879167,8.6,13,11.0,Parts per million,0.289125,0.3670000000000001,18,,Jan,2015,201501
1498422,66839,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-03,Parts per billion,16.345833,26.9,16,25,Parts per million,0.009667,0.024,23,22,Parts per billion,1.879167,8.6,13,11.0,Parts per million,0.3,0.3,0,3.0,Jan,2015,201501
1498423,66840,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-03,Parts per billion,16.345833,26.9,16,25,Parts per million,0.009667,0.024,23,22,Parts per billion,1.8375,5.8,14,,Parts per million,0.289125,0.3670000000000001,18,,Jan,2015,201501
1498424,66841,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-03,Parts per billion,16.345833,26.9,16,25,Parts per million,0.009667,0.024,23,22,Parts per billion,1.8375,5.8,14,,Parts per million,0.3,0.3,0,3.0,Jan,2015,201501
1498425,66842,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-04,Parts per billion,4.658333,6.8,1,6,Parts per million,0.029917000000000006,0.032,9,30,Parts per billion,3.079167,7.8,9,10.0,Parts per million,0.156875,0.21,21,,Jan,2015,201501
1498426,66843,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-04,Parts per billion,4.658333,6.8,1,6,Parts per million,0.029917000000000006,0.032,9,30,Parts per billion,3.079167,7.8,9,10.0,Parts per million,0.15,0.2,0,2.0,Jan,2015,201501
1498427,66844,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-04,Parts per billion,4.658333,6.8,1,6,Parts per million,0.029917000000000006,0.032,9,30,Parts per billion,3.05,5.6,17,,Parts per million,0.156875,0.21,21,,Jan,2015,201501
1498428,66845,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-04,Parts per billion,4.658333,6.8,1,6,Parts per million,0.029917000000000006,0.032,9,30,Parts per billion,3.05,5.6,17,,Parts per million,0.15,0.2,0,2.0,Jan,2015,201501
1498429,66846,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-05,Parts per billion,14.325,28.7,21,26,Parts per million,0.020167,0.027000000000000003,0,25,Parts per billion,2.791667,12.7,8,17.0,Parts per million,0.273083,0.368,13,,Jan,2015,201501
1498430,66847,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-05,Parts per billion,14.325,28.7,21,26,Parts per million,0.020167,0.027000000000000003,0,25,Parts per billion,2.791667,12.7,8,17.0,Parts per million,0.25416700000000003,0.3,11,3.0,Jan,2015,201501
1498431,66848,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-05,Parts per billion,14.325,28.7,21,26,Parts per million,0.020167,0.027000000000000003,0,25,Parts per billion,2.75,5.4,11,,Parts per million,0.273083,0.368,13,,Jan,2015,201501
1498432,66849,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-05,Parts per billion,14.325,28.7,21,26,Parts per million,0.020167,0.027000000000000003,0,25,Parts per billion,2.75,5.4,11,,Parts per million,0.25416700000000003,0.3,11,3.0,Jan,2015,201501
1498433,66850,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-06,Parts per billion,7.141667,14.2,0,13,Parts per million,0.026833,0.03,20,28,Parts per billion,2.0958330000000003,5.7,10,7.0,Parts per million,0.187583,0.27,0,,Jan,2015,201501
1498434,66851,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-06,Parts per billion,7.141667,14.2,0,13,Parts per million,0.026833,0.03,20,28,Parts per billion,2.0958330000000003,5.7,10,7.0,Parts per million,0.216667,0.3,0,3.0,Jan,2015,201501
1498435,66852,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-06,Parts per billion,7.141667,14.2,0,13,Parts per million,0.026833,0.03,20,28,Parts per billion,2.0625,4.2,11,,Parts per million,0.187583,0.27,0,,Jan,2015,201501
1498436,66853,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-06,Parts per billion,7.141667,14.2,0,13,Parts per million,0.026833,0.03,20,28,Parts per billion,2.0625,4.2,11,,Parts per million,0.216667,0.3,0,3.0,Jan,2015,201501
1498437,66854,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-07,Parts per billion,6.629167,34.1,23,32,Parts per million,0.025125,0.032,8,30,Parts per billion,1.054167,6.0,7,9.0,Parts per million,0.189042,0.419,23,,Jan,2015,201501
1498438,66855,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-07,Parts per billion,6.629167,34.1,23,32,Parts per million,0.025125,0.032,8,30,Parts per billion,1.054167,6.0,7,9.0,Parts per million,0.2,0.2,0,2.0,Jan,2015,201501
1498439,66856,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-07,Parts per billion,6.629167,34.1,23,32,Parts per million,0.025125,0.032,8,30,Parts per billion,1.025,2.7,8,,Parts per million,0.189042,0.419,23,,Jan,2015,201501
1498440,66857,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-07,Parts per billion,6.629167,34.1,23,32,Parts per million,0.025125,0.032,8,30,Parts per billion,1.025,2.7,8,,Parts per million,0.2,0.2,0,2.0,Jan,2015,201501
1498441,66858,20,209,21,Kansas,Wyandotte,Kansas City,2015-01-08,Parts per billion,12.316667,35.2,0,33,Parts per million,0.024333,0.031,20,29,Parts per billion,0.979167,2.6,23,3.0,Parts per million,0.280667,0.438,17,,Jan,2015,201501
