,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1570208,21440,47,9,101,Tennessee,Blount,Not in a city,2016-01-01,Parts per billion,2.183333,4.7,1,4,Parts per million,0.025083,0.033,22,31,Parts per billion,0.0625,0.5,20,0.0,Parts per million,0.195833,0.2,0,,Jan,2016,201601
1570209,21441,47,9,101,Tennessee,Blount,Not in a city,2016-01-01,Parts per billion,2.183333,4.7,1,4,Parts per million,0.025083,0.033,22,31,Parts per billion,0.0625,0.5,20,0.0,Parts per million,0.2,0.2,5,2.0,Jan,2016,201601
1570210,21442,47,9,101,Tennessee,Blount,Not in a city,2016-01-01,Parts per billion,2.183333,4.7,1,4,Parts per million,0.025083,0.033,22,31,Parts per billion,0.05,0.2,20,,Parts per million,0.195833,0.2,0,,Jan,2016,201601
1570211,21443,47,9,101,Tennessee,Blount,Not in a city,2016-01-01,Parts per billion,2.183333,4.7,1,4,Parts per million,0.025083,0.033,22,31,Parts per billion,0.05,0.2,20,,Parts per million,0.2,0.2,5,2.0,Jan,2016,201601
1570212,21444,47,9,101,Tennessee,Blount,Not in a city,2016-01-02,Parts per billion,0.821739,1.7,16,1,Parts per million,0.034292,0.037000000000000005,17,34,Parts per billion,0.317391,0.6,23,0.0,Parts per million,0.165217,0.2,0,,Jan,2016,201601
1570213,21445,47,9,101,Tennessee,Blount,Not in a city,2016-01-02,Parts per billion,0.821739,1.7,16,1,Parts per million,0.034292,0.037000000000000005,17,34,Parts per billion,0.317391,0.6,23,0.0,Parts per million,0.183333,0.2,0,2.0,Jan,2016,201601
1570214,21446,47,9,101,Tennessee,Blount,Not in a city,2016-01-02,Parts per billion,0.821739,1.7,16,1,Parts per million,0.034292,0.037000000000000005,17,34,Parts per billion,0.257143,0.4,5,,Parts per million,0.165217,0.2,0,,Jan,2016,201601
1570215,21447,47,9,101,Tennessee,Blount,Not in a city,2016-01-02,Parts per billion,0.821739,1.7,16,1,Parts per million,0.034292,0.037000000000000005,17,34,Parts per billion,0.257143,0.4,5,,Parts per million,0.183333,0.2,0,2.0,Jan,2016,201601
1570216,21448,47,9,101,Tennessee,Blount,Not in a city,2016-01-03,Parts per billion,0.770833,2.8,23,2,Parts per million,0.036042000000000005,0.039,10,36,Parts per billion,0.3375,0.7,23,0.0,Parts per million,0.158333,0.2,0,,Jan,2016,201601
1570217,21449,47,9,101,Tennessee,Blount,Not in a city,2016-01-03,Parts per billion,0.770833,2.8,23,2,Parts per million,0.036042000000000005,0.039,10,36,Parts per billion,0.3375,0.7,23,0.0,Parts per million,0.17083299999999998,0.2,0,2.0,Jan,2016,201601
1570218,21450,47,9,101,Tennessee,Blount,Not in a city,2016-01-03,Parts per billion,0.770833,2.8,23,2,Parts per million,0.036042000000000005,0.039,10,36,Parts per billion,0.3125,0.5,2,,Parts per million,0.158333,0.2,0,,Jan,2016,201601
