,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1530972,102042,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-02,Parts per billion,1.791667,3.0,17,3,Parts per million,0.029583,0.033,11,31,Parts per billion,0.75,1.0,1,1.0,Parts per million,0.05,0.2,14,,Jan,2015,201501
1530973,102043,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-02,Parts per billion,1.791667,3.0,17,3,Parts per million,0.029583,0.033,11,31,Parts per billion,0.75,1.0,1,1.0,Parts per million,0.041667,0.1,14,1.0,Jan,2015,201501
1530974,102044,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-02,Parts per billion,1.791667,3.0,17,3,Parts per million,0.029583,0.033,11,31,Parts per billion,0.7375,1.0,5,,Parts per million,0.05,0.2,14,,Jan,2015,201501
1530975,102045,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-02,Parts per billion,1.791667,3.0,17,3,Parts per million,0.029583,0.033,11,31,Parts per billion,0.7375,1.0,5,,Parts per million,0.041667,0.1,14,1.0,Jan,2015,201501
1530976,102046,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-03,Parts per billion,8.041667,11.0,5,10,Parts per million,0.014167,0.022,0,20,Parts per billion,0.416667,3.0,5,4.0,Parts per million,0.1625,0.2,9,,Jan,2015,201501
1530977,102047,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-03,Parts per billion,8.041667,11.0,5,10,Parts per million,0.014167,0.022,0,20,Parts per billion,0.416667,3.0,5,4.0,Parts per million,0.15,0.2,12,2.0,Jan,2015,201501
1530978,102048,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-03,Parts per billion,8.041667,11.0,5,10,Parts per million,0.014167,0.022,0,20,Parts per billion,0.4,1.6,8,,Parts per million,0.1625,0.2,9,,Jan,2015,201501
1530979,102049,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-03,Parts per billion,8.041667,11.0,5,10,Parts per million,0.014167,0.022,0,20,Parts per billion,0.4,1.6,8,,Parts per million,0.15,0.2,12,2.0,Jan,2015,201501
1530980,102050,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-04,Parts per billion,4.3333330000000005,9.0,4,8,Parts per million,0.016541999999999998,0.026,17,24,Parts per billion,0.25,1.0,16,1.0,Parts per million,0.229167,0.3,4,,Jan,2015,201501
1530981,102051,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-04,Parts per billion,4.3333330000000005,9.0,4,8,Parts per million,0.016541999999999998,0.026,17,24,Parts per billion,0.25,1.0,16,1.0,Parts per million,0.225,0.3,7,3.0,Jan,2015,201501
1530982,102052,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-04,Parts per billion,4.3333330000000005,9.0,4,8,Parts per million,0.016541999999999998,0.026,17,24,Parts per billion,0.2375,1.0,20,,Parts per million,0.229167,0.3,4,,Jan,2015,201501
1530983,102053,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-04,Parts per billion,4.3333330000000005,9.0,4,8,Parts per million,0.016541999999999998,0.026,17,24,Parts per billion,0.2375,1.0,20,,Parts per million,0.225,0.3,7,3.0,Jan,2015,201501
1530984,102054,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-05,Parts per billion,1.416667,3.0,20,3,Parts per million,0.030625,0.035,10,32,Parts per billion,0.041667,1.0,7,1.0,Parts per million,0.07083300000000001,0.2,0,,Jan,2015,201501
1530985,102055,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-05,Parts per billion,1.416667,3.0,20,3,Parts per million,0.030625,0.035,10,32,Parts per billion,0.041667,1.0,7,1.0,Parts per million,0.104167,0.2,0,2.0,Jan,2015,201501
1530986,102056,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-05,Parts per billion,1.416667,3.0,20,3,Parts per million,0.030625,0.035,10,32,Parts per billion,0.0375,0.3,8,,Parts per million,0.07083300000000001,0.2,0,,Jan,2015,201501
1530987,102057,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-05,Parts per billion,1.416667,3.0,20,3,Parts per million,0.030625,0.035,10,32,Parts per billion,0.0375,0.3,8,,Parts per million,0.104167,0.2,0,2.0,Jan,2015,201501
1530988,102058,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-06,Parts per billion,3.875,5.0,3,5,Parts per million,0.027875,0.034,23,31,Parts per billion,0.916667,2.0,5,3.0,Parts per million,0.05,0.1,8,,Jan,2015,201501
1530989,102059,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-06,Parts per billion,3.875,5.0,3,5,Parts per million,0.027875,0.034,23,31,Parts per billion,0.916667,2.0,5,3.0,Parts per million,0.041667,0.1,14,1.0,Jan,2015,201501
1530990,102060,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-06,Parts per billion,3.875,5.0,3,5,Parts per million,0.027875,0.034,23,31,Parts per billion,0.9,2.0,23,,Parts per million,0.05,0.1,8,,Jan,2015,201501
1530991,102061,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-06,Parts per billion,3.875,5.0,3,5,Parts per million,0.027875,0.034,23,31,Parts per billion,0.9,2.0,23,,Parts per million,0.041667,0.1,14,1.0,Jan,2015,201501
1530992,102062,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-07,Parts per billion,1.166667,3.0,11,3,Parts per million,0.03425,0.035,0,32,Parts per billion,0.583333,2.0,0,3.0,Parts per million,0.0041670000000000006,0.1,12,,Jan,2015,201501
1530993,102063,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-07,Parts per billion,1.166667,3.0,11,3,Parts per million,0.03425,0.035,0,32,Parts per billion,0.583333,2.0,0,3.0,Parts per million,0.0125,0.1,0,1.0,Jan,2015,201501
1530994,102064,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-07,Parts per billion,1.166667,3.0,11,3,Parts per million,0.03425,0.035,0,32,Parts per billion,0.575,1.3,2,,Parts per million,0.0041670000000000006,0.1,12,,Jan,2015,201501
1530995,102065,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-07,Parts per billion,1.166667,3.0,11,3,Parts per million,0.03425,0.035,0,32,Parts per billion,0.575,1.3,2,,Parts per million,0.0125,0.1,0,1.0,Jan,2015,201501
1531000,102070,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-09,Parts per billion,3.909091000000001,6.0,0,6,Parts per million,0.032292,0.036000000000000004,16,33,Parts per billion,0.166667,1.0,10,1.0,Parts per million,0.008333,0.1,0,,Jan,2015,201501
1531002,102072,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-09,Parts per billion,3.909091000000001,6.0,0,6,Parts per million,0.032292,0.036000000000000004,16,33,Parts per billion,0.15,0.6,11,,Parts per million,0.008333,0.1,0,,Jan,2015,201501
1531004,102074,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-22,Parts per billion,4.6,6.0,17,6,Parts per million,0.018833000000000003,0.027000000000000003,19,25,Parts per billion,1.916667,9.0,20,13.0,Parts per million,0.0875,0.2,11,,Jan,2015,201501
1531005,102075,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-22,Parts per billion,4.6,6.0,17,6,Parts per million,0.018833000000000003,0.027000000000000003,19,25,Parts per billion,1.916667,9.0,20,13.0,Parts per million,0.108333,0.2,16,2.0,Jan,2015,201501
1531006,102076,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-22,Parts per billion,4.6,6.0,17,6,Parts per million,0.018833000000000003,0.027000000000000003,19,25,Parts per billion,1.9,5.3,20,,Parts per million,0.0875,0.2,11,,Jan,2015,201501
1531007,102077,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-22,Parts per billion,4.6,6.0,17,6,Parts per million,0.018833000000000003,0.027000000000000003,19,25,Parts per billion,1.9,5.3,20,,Parts per million,0.108333,0.2,16,2.0,Jan,2015,201501
1531008,102078,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-23,Parts per billion,5.291667,10.0,18,9,Parts per million,0.018875,0.025,0,23,Parts per billion,3.541667,13.0,4,19.0,Parts per million,0.0125,0.1,12,,Jan,2015,201501
1531010,102080,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-23,Parts per billion,5.291667,10.0,18,9,Parts per million,0.018875,0.025,0,23,Parts per billion,3.5125,11.0,5,,Parts per million,0.0125,0.1,12,,Jan,2015,201501
1531012,102082,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-24,Parts per billion,6.125,19.0,5,18,Parts per million,0.022292,0.031,14,29,Parts per billion,1.291667,11.0,15,16.0,Parts per million,0.0041670000000000006,0.1,15,,Jan,2015,201501
1531014,102084,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-24,Parts per billion,6.125,19.0,5,18,Parts per million,0.022292,0.031,14,29,Parts per billion,1.275,5.0,17,,Parts per million,0.0041670000000000006,0.1,15,,Jan,2015,201501
1531032,102102,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-29,Parts per billion,8.5,19.0,16,18,Parts per million,0.027083,0.036000000000000004,0,33,Parts per billion,2.458333,5.0,11,7.0,Parts per million,0.161905,0.3,13,,Jan,2015,201501
1531033,102103,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-29,Parts per billion,8.5,19.0,16,18,Parts per million,0.027083,0.036000000000000004,0,33,Parts per billion,2.458333,5.0,11,7.0,Parts per million,0.1,0.3,18,3.0,Jan,2015,201501
1531034,102104,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-29,Parts per billion,8.5,19.0,16,18,Parts per million,0.027083,0.036000000000000004,0,33,Parts per billion,2.4375,4.6,14,,Parts per million,0.161905,0.3,13,,Jan,2015,201501
1531035,102105,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-29,Parts per billion,8.5,19.0,16,18,Parts per million,0.027083,0.036000000000000004,0,33,Parts per billion,2.4375,4.6,14,,Parts per million,0.1,0.3,18,3.0,Jan,2015,201501
1531036,102106,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-30,Parts per billion,2.083333,10.0,0,9,Parts per million,0.035375,0.043,20,40,Parts per billion,0.5,3.0,4,4.0,Parts per million,0.241667,0.3,0,,Jan,2015,201501
1531037,102107,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-30,Parts per billion,2.083333,10.0,0,9,Parts per million,0.035375,0.043,20,40,Parts per billion,0.5,3.0,4,4.0,Parts per million,0.258333,0.3,0,3.0,Jan,2015,201501
1531038,102108,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-30,Parts per billion,2.083333,10.0,0,9,Parts per million,0.035375,0.043,20,40,Parts per billion,0.4875,2.3,5,,Parts per million,0.241667,0.3,0,,Jan,2015,201501
1531039,102109,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-30,Parts per billion,2.083333,10.0,0,9,Parts per million,0.035375,0.043,20,40,Parts per billion,0.4875,2.3,5,,Parts per million,0.258333,0.3,0,3.0,Jan,2015,201501
1531040,102110,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-31,Parts per billion,1.25,5.0,17,5,Parts per million,0.039375,0.042,7,39,Parts per billion,0.916667,5.0,15,7.0,Parts per million,0.216667,0.3,13,,Jan,2015,201501
1531041,102111,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-31,Parts per billion,1.25,5.0,17,5,Parts per million,0.039375,0.042,7,39,Parts per billion,0.916667,5.0,15,7.0,Parts per million,0.2,0.2,0,2.0,Jan,2015,201501
1531042,102112,42,1,1,Pennsylvania,Adams,Not in a city,2015-01-31,Parts per billion,1.25,5.0,17,5,Parts per million,0.039375,0.042,7,39,Parts per billion,0.9,4.3,17,,Parts per million,0.216667,0.3,13,,Jan,2015,201501
