,SerialNumber,StateCode,CountyCode,SiteNum,State,County,City,DateLocal,NO2Units,NO2Mean,NO2FirstMaxValue,NO2FirstMaxHour,NO2AQI,O3Units,O3Mean,O3FirstMaxValue,O3FirstMaxHour,O3AQI,SO2Units,SO2Mean,SO2FirstMaxValue,SO2FirstMaxHour,SO2AQI,COUnits,COMean,COFirstMaxValue,COFirstMaxHour,COAQI,month,year,monthyear
1570490,21770,48,113,69,Texas,Dallas,Dallas,2016-01-03,Parts per billion,15.309091,32.2,20,30,Parts per million,0.017208,0.032,11,30,Parts per billion,0.079167,0.3,6,0.0,Parts per million,0.322739,0.481,3,,Jan,2016,201601
1570491,21771,48,113,69,Texas,Dallas,Dallas,2016-01-03,Parts per billion,15.309091,32.2,20,30,Parts per million,0.017208,0.032,11,30,Parts per billion,0.079167,0.3,6,0.0,Parts per million,0.320833,0.4,1,5.0,Jan,2016,201601
1570492,21772,48,113,69,Texas,Dallas,Dallas,2016-01-03,Parts per billion,15.309091,32.2,20,30,Parts per million,0.017208,0.032,11,30,Parts per billion,0.05,0.2,8,,Parts per million,0.322739,0.481,3,,Jan,2016,201601
1570493,21773,48,113,69,Texas,Dallas,Dallas,2016-01-03,Parts per billion,15.309091,32.2,20,30,Parts per million,0.017208,0.032,11,30,Parts per billion,0.05,0.2,8,,Parts per million,0.320833,0.4,1,5.0,Jan,2016,201601
1570494,21774,48,113,69,Texas,Dallas,Dallas,2016-01-04,Parts per billion,16.775,34.2,19,32,Parts per million,0.017583,0.027000000000000003,11,25,Parts per billion,0.1375,0.5,8,0.0,Parts per million,0.30304200000000003,0.508,20,,Jan,2016,201601
1570495,21775,48,113,69,Texas,Dallas,Dallas,2016-01-04,Parts per billion,16.775,34.2,19,32,Parts per million,0.017583,0.027000000000000003,11,25,Parts per billion,0.1375,0.5,8,0.0,Parts per million,0.3,0.4,22,5.0,Jan,2016,201601
1570496,21776,48,113,69,Texas,Dallas,Dallas,2016-01-04,Parts per billion,16.775,34.2,19,32,Parts per million,0.017583,0.027000000000000003,11,25,Parts per billion,0.1125,0.3,14,,Parts per million,0.30304200000000003,0.508,20,,Jan,2016,201601
1570497,21777,48,113,69,Texas,Dallas,Dallas,2016-01-04,Parts per billion,16.775,34.2,19,32,Parts per million,0.017583,0.027000000000000003,11,25,Parts per billion,0.1125,0.3,14,,Parts per million,0.3,0.4,22,5.0,Jan,2016,201601
1570498,21778,48,113,69,Texas,Dallas,Dallas,2016-01-05,Parts per billion,9.683333,17.3,20,16,Parts per million,0.018458,0.021,0,19,Parts per billion,0.029167,0.2,14,0.0,Parts per million,0.228958,0.28300000000000003,20,,Jan,2016,201601
1570499,21779,48,113,69,Texas,Dallas,Dallas,2016-01-05,Parts per billion,9.683333,17.3,20,16,Parts per million,0.018458,0.021,0,19,Parts per billion,0.029167,0.2,14,0.0,Parts per million,0.241667,0.4,0,5.0,Jan,2016,201601
1570500,21780,48,113,69,Texas,Dallas,Dallas,2016-01-05,Parts per billion,9.683333,17.3,20,16,Parts per million,0.018458,0.021,0,19,Parts per billion,0.025,0.1,14,,Parts per million,0.228958,0.28300000000000003,20,,Jan,2016,201601
1570501,21781,48,113,69,Texas,Dallas,Dallas,2016-01-05,Parts per billion,9.683333,17.3,20,16,Parts per million,0.018458,0.021,0,19,Parts per billion,0.025,0.1,14,,Parts per million,0.241667,0.4,0,5.0,Jan,2016,201601
1570502,21782,48,113,69,Texas,Dallas,Dallas,2016-01-06,Parts per billion,14.545832999999998,19.3,14,18,Parts per million,0.010042,0.016,0,15,Parts per billion,0.158333,0.5,16,0.0,Parts per million,0.266,0.358,21,,Jan,2016,201601
1570503,21783,48,113,69,Texas,Dallas,Dallas,2016-01-06,Parts per billion,14.545832999999998,19.3,14,18,Parts per million,0.010042,0.016,0,15,Parts per billion,0.158333,0.5,16,0.0,Parts per million,0.258333,0.3,0,3.0,Jan,2016,201601
1570504,21784,48,113,69,Texas,Dallas,Dallas,2016-01-06,Parts per billion,14.545832999999998,19.3,14,18,Parts per million,0.010042,0.016,0,15,Parts per billion,0.125,0.4,17,,Parts per million,0.266,0.358,21,,Jan,2016,201601
1570505,21785,48,113,69,Texas,Dallas,Dallas,2016-01-06,Parts per billion,14.545832999999998,19.3,14,18,Parts per million,0.010042,0.016,0,15,Parts per billion,0.125,0.4,17,,Parts per million,0.258333,0.3,0,3.0,Jan,2016,201601
1570506,21786,48,113,69,Texas,Dallas,Dallas,2016-01-07,Parts per billion,13.5,21.1,1,20,Parts per million,0.010333,0.02,10,19,Parts per billion,0.14166700000000002,0.5,6,0.0,Parts per million,0.283458,0.44,7,,Jan,2016,201601
1570507,21787,48,113,69,Texas,Dallas,Dallas,2016-01-07,Parts per billion,13.5,21.1,1,20,Parts per million,0.010333,0.02,10,19,Parts per billion,0.14166700000000002,0.5,6,0.0,Parts per million,0.275,0.3,0,3.0,Jan,2016,201601
